Genome	Genome ID	Accession	PATRIC ID	RefSeq Locus Tag	Alt Locus Tag	Feature ID	Annotation	Feature Type	Start	End	Length	Strand	FIGfam ID	PATRIC genus-specific families (PLfams)	PATRIC cross-genus families (PGfams)	Protein ID	AA Length	Gene Symbol	Product	GO
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1295"			"PATRIC.287.6628.287.6628.con.0001.CDS.1344597.1344758.fwd"	"PATRIC"	"CDS"	1344597	1344758	162	"+"	"FIG00953866"	"PLF_286_00004999"	"PGF_00301459"		53		"hypothetical protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.121"			"PATRIC.287.6628.287.6628.con.0001.CDS.134475.135113.rev"	"PATRIC"	"CDS"	134475	135113	639	"-"	"FIG00953362"	"PLF_286_00003090"	"PGF_08225224"		212		"hypothetical protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1296"			"PATRIC.287.6628.287.6628.con.0001.CDS.1344906.1346147.fwd"	"PATRIC"	"CDS"	1344906	1346147	1242	"+"	"FIG01055943"	"PLF_286_00068203"	"PGF_09996723"		413		"Uncharacterized MFS-type transporter"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1297"			"PATRIC.287.6628.287.6628.con.0001.CDS.1346246.1346587.rev"	"PATRIC"	"CDS"	1346246	1346587	342	"-"	"FIG00957860"	"PLF_286_00000835"	"PGF_10321631"		113		"Peptidylprolyl isomerase, FKBP-type (EC 5.2.1.8)"	"GO:0003755|peptidyl-prolyl cis-trans isomerase activity"
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1298"			"PATRIC.287.6628.287.6628.con.0001.CDS.1346798.1348498.fwd"	"PATRIC"	"CDS"	1346798	1348498	1701	"+"	"FIG00955896"	"PLF_286_00003190"	"PGF_03091013"		566		"hypothetical protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1299"			"PATRIC.287.6628.287.6628.con.0001.CDS.1348577.1349380.rev"	"PATRIC"	"CDS"	1348577	1349380	804	"-"	"FIG00801376"	"PLF_286_00054589"	"PGF_00361357"		267		"hypothetical protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1300"			"PATRIC.287.6628.287.6628.con.0001.CDS.1349501.1350142.rev"	"PATRIC"	"CDS"	1349501	1350142	642	"-"	"FIG01307606"	"PLF_286_00031490"	"PGF_09666309"		213		"Two-component transcriptional response regulator, LuxR family"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1301"			"PATRIC.287.6628.287.6628.con.0001.CDS.1350466.1352328.rev"	"PATRIC"	"CDS"	1350466	1352328	1863	"-"	"FIG00955622"	"PLF_286_00002220"	"PGF_08225224"		620		"hypothetical protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1302"			"PATRIC.287.6628.287.6628.con.0001.CDS.1352650.1353345.fwd"	"PATRIC"	"CDS"	1352650	1353345	696	"+"	"FIG00672847"	"PLF_286_00003370"	"PGF_02916457"		231		"putative membrane protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.122"			"PATRIC.287.6628.287.6628.con.0001.CDS.135335.135496.rev"	"PATRIC"	"CDS"	135335	135496	162	"-"	"FIG00956558"	"PLF_286_00005115"	"PGF_00274045"		53		"FIG00956559: hypothetical protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1303"			"PATRIC.287.6628.287.6628.con.0001.CDS.1353382.1354287.rev"	"PATRIC"	"CDS"	1353382	1354287	906	"-"	"FIG01304134"	"PLF_286_00004221"	"PGF_07987589"		301		"Transcriptional regulator, LysR family"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1304"			"PATRIC.287.6628.287.6628.con.0001.CDS.1354460.1356133.fwd"	"PATRIC"	"CDS"	1354460	1356133	1674	"+"	"FIG00057416"	"PLF_286_00003333"	"PGF_00045895"		557		"Pyridoxine 4-oxidase (EC 1.1.3.12)"	"GO:0050237|pyridoxine 4-oxidase activity"
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.123"			"PATRIC.287.6628.287.6628.con.0001.CDS.135509.136609.fwd"	"PATRIC"	"CDS"	135509	136609	1101	"+"	"FIG00041887"	"PLF_286_00001372"	"PGF_02516666"		366		"Cytochrome c oxidase polypeptide II (EC 1.9.3.1)"	"GO:0004129|cytochrome-c oxidase activity"
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1305"			"PATRIC.287.6628.287.6628.con.0001.CDS.1356242.1357861.fwd"	"PATRIC"	"CDS"	1356242	1357861	1620	"+"	"FIG00613966"	"PLF_286_00106287"	"PGF_09996723"		539		"Uncharacterized MFS-type transporter"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1306"			"PATRIC.287.6628.287.6628.con.0001.CDS.1358128.1359756.fwd"	"PATRIC"	"CDS"	1358128	1359756	1629	"+"	"FIG00005728"	"PLF_286_00003004"	"PGF_00404134"		542		"probable chemotaxis transducer"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1307"			"PATRIC.287.6628.287.6628.con.0001.CDS.1359767.1360276.fwd"	"PATRIC"	"CDS"	1359767	1360276	510	"+"	"FIG01320469"	"PLF_286_00004293"	"PGF_05791873"		169		"CheW domain protein WspB"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1308"			"PATRIC.287.6628.287.6628.con.0001.CDS.1360273.1361541.fwd"	"PATRIC"	"CDS"	1360273	1361541	1269	"+"	"FIG00953424"	"PLF_286_00004976"	"PGF_00404554"		422		"SAM-dependent methyltransferase"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1309"			"PATRIC.287.6628.287.6628.con.0001.CDS.1361534.1362223.fwd"	"PATRIC"	"CDS"	1361534	1362223	690	"+"	"FIG01320469"	"PLF_286_00003776"	"PGF_00417587"		229		"Chemotaxis signal transduction protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1310"			"PATRIC.287.6628.287.6628.con.0001.CDS.1362220.1364529.fwd"	"PATRIC"	"CDS"	1362220	1364529	2310	"+"	"FIG01315169"	"PLF_286_00049002"	"PGF_08121553"		769		"Signal transduction histidine kinase CheA"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1311"			"PATRIC.287.6628.287.6628.con.0001.CDS.1364526.1365533.fwd"	"PATRIC"	"CDS"	1364526	1365533	1008	"+"	"FIG01284774"	"PLF_286_00298240"	"PGF_00417580"		335		"Chemotaxis response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61)"	"GO:0008984|protein-glutamate methylesterase activity"
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1312"			"PATRIC.287.6628.287.6628.con.0001.CDS.1365641.1366684.fwd"	"PATRIC"	"CDS"	1365641	1366684	1044	"+"	"FIG00002085"	"PLF_286_00003814"	"PGF_08761857"		347		"Two-component system response regulator protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.124"			"PATRIC.287.6628.287.6628.con.0001.CDS.136619.138211.fwd"	"PATRIC"	"CDS"	136619	138211	1593	"+"	"FIG00132629"	"PLF_286_00001371"	"PGF_03804538"		530		"Cytochrome c oxidase polypeptide I (EC 1.9.3.1)"	"GO:0004129|cytochrome-c oxidase activity"
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1313"			"PATRIC.287.6628.287.6628.con.0001.CDS.1367000.1367902.fwd"	"PATRIC"	"CDS"	1367000	1367902	903	"+"	"FIG00624891"	"PLF_286_00000581"	"PGF_00696203"		300		"Peptide chain release factor 2 @ programmed frameshift-containing"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1314"			"PATRIC.287.6628.287.6628.con.0001.CDS.1368081.1369586.fwd"	"PATRIC"	"CDS"	1368081	1369586	1506	"+"	"FIG00000300"	"PLF_286_00000530"	"PGF_00710545"		501		"Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)"	"GO:0004824|lysine-tRNA ligase activity"
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1315"			"PATRIC.287.6628.287.6628.con.0001.CDS.1369798.1370511.fwd"	"PATRIC"	"CDS"	1369798	1370511	714	"+"	"FIG00554417"	"PLF_286_00004350"	"PGF_07182652"		237		"Transcriptional regulator, AcrR family"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1316"			"PATRIC.287.6628.287.6628.con.0001.CDS.1370608.1371159.fwd"	"PATRIC"	"CDS"	1370608	1371159	552	"+"	"FIG01424978"	"PLF_286_00156059"	"PGF_00041901"		183		"Putative lipoprotein, specific for Pseudomonas, in cluster with COG2110"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1317"			"PATRIC.287.6628.287.6628.con.0001.CDS.1371168.1372463.fwd"	"PATRIC"	"CDS"	1371168	1372463	1296	"+"	"FIG00953321"	"PLF_286_00000268"	"PGF_08185579"		431		"hypothetical protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1318"			"PATRIC.287.6628.287.6628.con.0001.CDS.1372532.1373278.fwd"	"PATRIC"	"CDS"	1372532	1373278	747	"+"	"FIG01362913"	"PLF_286_00002201"	"PGF_00422446"		248		"DUF124 domain-containing protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1319"			"PATRIC.287.6628.287.6628.con.0001.CDS.1373275.1374180.fwd"	"PATRIC"	"CDS"	1373275	1374180	906	"+"	"FIG01393567"	"PLF_286_00004314"	"PGF_00012649"		301		"Hydrolase of the alpha/beta superfamily in cluster with COG2110"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1320"			"PATRIC.287.6628.287.6628.con.0001.CDS.1374177.1374500.fwd"	"PATRIC"	"CDS"	1374177	1374500	324	"+"	"FIG01336224"	"PLF_286_00004332"	"PGF_00041895"		107		"Putative lipoprotein in cluster with COG2110"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1321"			"PATRIC.287.6628.287.6628.con.0001.CDS.1374497.1375018.fwd"	"PATRIC"	"CDS"	1374497	1375018	522	"+"	"FIG00004221"	"PLF_286_00002694"	"PGF_06724323"		173		"O-acetyl-ADP-ribose deacetylase"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1322"			"PATRIC.287.6628.287.6628.con.0001.CDS.1375094.1375879.rev"	"PATRIC"	"CDS"	1375094	1375879	786	"-"	"FIG00552544"	"PLF_286_00003647"	"PGF_12832285"		261		"Putative outer membrane protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1323"			"PATRIC.287.6628.287.6628.con.0001.CDS.1375928.1376332.rev"	"PATRIC"	"CDS"	1375928	1376332	405	"-"	"FIG00953404"	"PLF_286_00002502"	"PGF_10374860"		134		"hypothetical protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1324"			"PATRIC.287.6628.287.6628.con.0001.CDS.1376712.1378928.rev"	"PATRIC"	"CDS"	1376712	1378928	2217	"-"	"FIG00658111"	"PLF_286_00224142"	"PGF_07109475"		738		"Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)"	"GO:0008551|cadmium-exporting ATPase activity;GO:0016463|zinc-exporting ATPase activity;GO:0004008|copper-exporting ATPase activity"
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1325"			"PATRIC.287.6628.287.6628.con.0001.CDS.1379042.1379512.fwd"	"PATRIC"	"CDS"	1379042	1379512	471	"+"	"FIG00003460"	"PLF_286_00154855"	"PGF_00057506"		156		"Transcriptional regulator, MerR family"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1326"			"PATRIC.287.6628.287.6628.con.0001.CDS.1379521.1379865.rev"	"PATRIC"	"CDS"	1379521	1379865	345	"-"	"FIG00958828"	"PLF_286_00002798"	"PGF_07131131"		114		"hypothetical protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1327"			"PATRIC.287.6628.287.6628.con.0001.CDS.1379948.1380073.rev"	"PATRIC"	"CDS"	1379948	1380073	126	"-"		"PLF_286_00268942"	"PGF_00078481"		41		"hypothetical protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1328"			"PATRIC.287.6628.287.6628.con.0001.CDS.1380072.1380482.fwd"	"PATRIC"	"CDS"	1380072	1380482	411	"+"	"FIG00000711"	"PLF_286_00000188"	"PGF_00033392"		136		"Phosphoenolpyruvate carboxylase (EC 4.1.1.31)"	"GO:0008964|phosphoenolpyruvate carboxylase activity"
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1329"			"PATRIC.287.6628.287.6628.con.0001.CDS.1380476.1382707.fwd"	"PATRIC"	"CDS"	1380476	1382707	2232	"+"	"FIG00000711"	"PLF_286_00000188"	"PGF_00033392"		743		"Phosphoenolpyruvate carboxylase (EC 4.1.1.31)"	"GO:0008964|phosphoenolpyruvate carboxylase activity"
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.125"			"PATRIC.287.6628.287.6628.con.0001.CDS.138222.138776.fwd"	"PATRIC"	"CDS"	138222	138776	555	"+"	"FIG00001248"	"PLF_286_00001130"	"PGF_00420582"		184		"Cytochrome oxidase biogenesis protein Cox11-CtaG, copper delivery to Cox1"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1330"			"PATRIC.287.6628.287.6628.con.0001.CDS.1382966.1383514.fwd"	"PATRIC"	"CDS"	1382966	1383514	549	"+"	"FIG00000089"	"PLF_286_00000981"	"PGF_04244475"		182		"Adenylate kinase (EC 2.7.4.3)"	"GO:0004017|adenylate kinase activity"
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1331"			"PATRIC.287.6628.287.6628.con.0001.CDS.1383618.1384298.fwd"	"PATRIC"	"CDS"	1383618	1384298	681	"+"	"FIG00000247"	"PLF_286_00000946"	"PGF_02792560"		226		"tRNA threonylcarbamoyladenosine biosynthesis protein TsaB"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1332"			"PATRIC.287.6628.287.6628.con.0001.CDS.1384371.1384718.fwd"	"PATRIC"	"CDS"	1384371	1384718	348	"+"	"FIG00953062"	"PLF_286_00004922"	"PGF_06867723"		115		"hypothetical protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1333"			"PATRIC.287.6628.287.6628.con.0001.CDS.1384737.1385603.fwd"	"PATRIC"	"CDS"	1384737	1385603	867	"+"	"FIG00634249"	"PLF_286_00002078"	"PGF_00064385"		288		"UPF0759 protein YecE"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1334"			"PATRIC.287.6628.287.6628.con.0001.CDS.1385676.1386500.fwd"	"PATRIC"	"CDS"	1385676	1386500	825	"+"	"FIG00012387"	"PLF_286_00004087"	"PGF_00029187"		274		"PEP phosphonomutase and related enzymes"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1335"			"PATRIC.287.6628.287.6628.con.0001.CDS.1386505.1387197.fwd"	"PATRIC"	"CDS"	1386505	1387197	693	"+"	"FIG01333542"	"PLF_286_00004758"	"PGF_07011327"		230		"RNA binding S1 domain protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1336"			"PATRIC.287.6628.287.6628.con.0001.CDS.1387253.1388038.fwd"	"PATRIC"	"CDS"	1387253	1388038	786	"+"	"FIG00509796"	"PLF_286_00000949"	"PGF_00008510"		261		"16S rRNA (guanine(1516)-N(2))-methyltransferase (EC 2.1.1.242)"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.126"			"PATRIC.287.6628.287.6628.con.0001.CDS.138787.139674.fwd"	"PATRIC"	"CDS"	138787	139674	888	"+"	"FIG00000640"	"PLF_286_00001390"	"PGF_10480638"		295		"Cytochrome c oxidase polypeptide III (EC 1.9.3.1)"	"GO:0004129|cytochrome-c oxidase activity"
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1337"			"PATRIC.287.6628.287.6628.con.0001.CDS.1388067.1389344.fwd"	"PATRIC"	"CDS"	1388067	1389344	1278	"+"	"FIG01320789"	"PLF_286_00003778"	"PGF_00420171"		425		"Cytochrome P450"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1338"			"PATRIC.287.6628.287.6628.con.0001.CDS.1389351.1389989.rev"	"PATRIC"	"CDS"	1389351	1389989	639	"-"	"FIG00554417"	"PLF_286_00365677"	"PGF_07182652"		212		"Transcriptional regulator, AcrR family"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1339"			"PATRIC.287.6628.287.6628.con.0001.CDS.1390085.1391188.fwd"	"PATRIC"	"CDS"	1390085	1391188	1104	"+"	"FIG00001932"	"PLF_286_00003181"	"PGF_02883151"		367		"Multidrug efflux system, membrane fusion component => MexJ of MexJK-OprM/OpmH system"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1340"			"PATRIC.287.6628.287.6628.con.0001.CDS.1391193.1394270.fwd"	"PATRIC"	"CDS"	1391193	1394270	3078	"+"	"FIG00956700"	"PLF_286_00003601"	"PGF_02956859"		1025		"Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexK of MexJK-OprM/OpmH system"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1341"			"PATRIC.287.6628.287.6628.con.0001.CDS.1394311.1394991.rev"	"PATRIC"	"CDS"	1394311	1394991	681	"-"	"FIG00954411"	"PLF_286_00003592"	"PGF_08225224"		226		"hypothetical protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1342"			"PATRIC.287.6628.287.6628.con.0001.CDS.1395128.1395526.rev"	"PATRIC"	"CDS"	1395128	1395526	399	"-"	"FIG01318018"	"PLF_286_00003315"	"PGF_00017458"		132		"Lipoprotein-related protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1343"			"PATRIC.287.6628.287.6628.con.0001.CDS.1395670.1398174.rev"	"PATRIC"	"CDS"	1395670	1398174	2505	"-"	"FIG00001327"	"PLF_286_00000295"	"PGF_00008595"		834		"Glycerol-3-phosphate acyltransferase (EC 2.3.1.15)"	"GO:0004366|glycerol-3-phosphate O-acyltransferase activity"
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.127"			"PATRIC.287.6628.287.6628.con.0001.CDS.139690.139899.rev"	"PATRIC"	"CDS"	139690	139899	210	"-"	"FIG00613966"	"PLF_286_00004268"	"PGF_08225224"		69		"hypothetical protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1344"			"PATRIC.287.6628.287.6628.con.0001.CDS.1398458.1399381.fwd"	"PATRIC"	"CDS"	1398458	1399381	924	"+"	"FIG00001005"	"PLF_286_00108356"	"PGF_02759160"		307		"Gliding motility-associated ABC transporter ATP-binding protein GldA"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.128"			"PATRIC.287.6628.287.6628.con.0001.CDS.139926.140708.fwd"	"PATRIC"	"CDS"	139926	140708	783	"+"	"FIG00018846"	"PLF_286_00003213"	"PGF_09952093"		260		"Cytochrome oxidase biogenesis protein Surf1, facilitates heme A insertion"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1345"			"PATRIC.287.6628.287.6628.con.0001.CDS.1399378.1400112.fwd"	"PATRIC"	"CDS"	1399378	1400112	735	"+"	"FIG00004542"	"PLF_286_00002219"	"PGF_06759389"		244		"Gliding motility-associated ABC transporter permease protein GldF"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1346"			"PATRIC.287.6628.287.6628.con.0001.CDS.1400123.1401970.fwd"	"PATRIC"	"CDS"	1400123	1401970	1848	"+"	"FIG00007843"	"PLF_286_00001939"	"PGF_08107843"		615		"Gliding motility-associated ABC transporter substrate-binding protein GldG"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1347"			"PATRIC.287.6628.287.6628.con.0001.CDS.1401974.1402954.fwd"	"PATRIC"	"CDS"	1401974	1402954	981	"+"	"FIG00960413"	"PLF_286_00078666"	"PGF_08225224"		326		"hypothetical protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1348"			"PATRIC.287.6628.287.6628.con.0001.CDS.1402961.1403383.rev"	"PATRIC"	"CDS"	1402961	1403383	423	"-"	"FIG00149573"	"PLF_286_00005956"	"PGF_01748119"		140		"Sulfur acceptor protein => sulfur transfer pathway protein CsdE"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1349"			"PATRIC.287.6628.287.6628.con.0001.CDS.1403380.1404585.rev"	"PATRIC"	"CDS"	1403380	1404585	1206	"-"	"FIG00149452"	"PLF_286_00004551"	"PGF_00420053"		401		"Cysteine desulfurase (EC 2.8.1.7) => sulfur transfer pathway protein CsdA"	"GO:0031071|cysteine desulfurase activity"
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1350"			"PATRIC.287.6628.287.6628.con.0001.CDS.1404680.1405714.rev"	"PATRIC"	"CDS"	1404680	1405714	1035	"-"	"FIG00000908"	"PLF_286_00000438"	"PGF_00020173"		344		"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)"	"GO:0008666|2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase activity"
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1351"			"PATRIC.287.6628.287.6628.con.0001.CDS.1405744.1406367.rev"	"PATRIC"	"CDS"	1405744	1406367	624	"-"	"FIG01325061"	"PLF_286_00004828"	"PGF_03950680"		207		"Transporter, LysE family"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1352"			"PATRIC.287.6628.287.6628.con.0001.CDS.1406380.1406727.rev"	"PATRIC"	"CDS"	1406380	1406727	348	"-"	"FIG00030774"	"PLF_286_00000788"	"PGF_00577145"		115		"FIG138056: a glutathione-dependent thiol reductase"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.129"			"PATRIC.287.6628.287.6628.con.0001.CDS.140683.141261.fwd"	"PATRIC"	"CDS"	140683	141261	579	"+"	"FIG01276430"	"PLF_286_00003310"	"PGF_00012996"		192		"Hypothetical protein in cytochrome oxidase biogenesis cluster"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1353"			"PATRIC.287.6628.287.6628.con.0001.CDS.1407030.1407383.fwd"	"PATRIC"	"CDS"	1407030	1407383	354	"+"	"FIG00956648"	"PLF_286_00006567"	"PGF_00160545"		117		"hypothetical protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1354"			"PATRIC.287.6628.287.6628.con.0001.CDS.1407398.1407691.rev"	"PATRIC"	"CDS"	1407398	1407691	294	"-"	"FIG00957918"	"PLF_286_00004128"	"PGF_08225224"		97		"hypothetical protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1355"			"PATRIC.287.6628.287.6628.con.0001.CDS.1408013.1408372.rev"	"PATRIC"	"CDS"	1408013	1408372	360	"-"	"FIG00954110"	"PLF_286_00004133"	"PGF_08225224"		119		"hypothetical protein"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1356"			"PATRIC.287.6628.287.6628.con.0001.CDS.1408694.1410355.fwd"	"PATRIC"	"CDS"	1408694	1410355	1662	"+"	"FIG00008246"	"PLF_286_00002693"	"PGF_10361261"		553		"Na+/H+ antiporter"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1357"			"PATRIC.287.6628.287.6628.con.0001.CDS.1410405.1411613.rev"	"PATRIC"	"CDS"	1410405	1411613	1209	"-"	"FIG00001368"	"PLF_286_00000298"	"PGF_00024232"		402		"N-succinyl-L,L-diaminopimelate aminotransferase (EC 2.6.1.17), type 2"	"GO:0009016|succinyldiaminopimelate transaminase activity"
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1358"			"PATRIC.287.6628.287.6628.con.0001.CDS.1411631.1414333.rev"	"PATRIC"	"CDS"	1411631	1414333	2703	"-"	"FIG00002864"	"PLF_286_00374098"	"PGF_05562713"		900		"[Protein-PII] uridylyltransferase (EC 2.7.7.59) / [Protein-PII]-UMP uridylyl-removing enzyme"	"GO:0008773|[protein-PII] uridylyltransferase activity"
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.130"			"PATRIC.287.6628.287.6628.con.0001.CDS.141326.142399.fwd"	"PATRIC"	"CDS"	141326	142399	1074	"+"	"FIG00000802"	"PLF_286_00001399"	"PGF_05949825"		357		"Heme A synthase, cytochrome oxidase biogenesis protein Cox15-CtaA"	
"Pseudomonas aeruginosa T38079"	"287.6628"	"287.6628.con.0001"	"fig|287.6628.peg.1359"			"PATRIC.287.6628.287.6628.con.0001.CDS.1414500.1415285.rev"	"PATRIC"	"CDS"	1414500	1415285	786	"-"	"FIG00000036"	"PLF_286_00000705"	"PGF_06629251"		261		"Methionine aminopeptidase (EC 3.4.11.18)"	
