Genome	Genome ID	Accession	PATRIC ID	RefSeq Locus Tag	Alt Locus Tag	Feature ID	Annotation	Feature Type	Start	End	Length	Strand	FIGfam ID	PATRIC genus-specific families (PLfams)	PATRIC cross-genus families (PGfams)	Protein ID	AA Length	Gene Symbol	Product	GO
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1204"			"PATRIC.287.6656.NC_008463.CDS.1253836.1254327.fwd"	"PATRIC"	"CDS"	1253836	1254327	492	"+"	"FIG00000621"	"PLF_286_00000794"	"PGF_09345013"		163		"Iron-sulfur cluster regulator IscR"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1205"			"PATRIC.287.6656.NC_008463.CDS.1254357.1255571.fwd"	"PATRIC"	"CDS"	1254357	1255571	1215	"+"	"FIG00229198"	"PLF_286_00000471"	"PGF_08021914"		404		"Cysteine desulfurase (EC 2.8.1.7) => IscS"	"GO:0031071|cysteine desulfurase activity"
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1206"			"PATRIC.287.6656.NC_008463.CDS.1255607.1255993.fwd"	"PATRIC"	"CDS"	1255607	1255993	387	"+"	"FIG00229219"	"PLF_286_00000573"	"PGF_00015523"		128		"Iron-sulfur cluster assembly scaffold protein IscU"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1207"			"PATRIC.287.6656.NC_008463.CDS.1256021.1256344.fwd"	"PATRIC"	"CDS"	1256021	1256344	324	"+"	"FIG01303806"	"PLF_286_00000793"	"PGF_05931407"		107		"Iron-sulfur cluster assembly iron binding protein IscA"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1208"			"PATRIC.287.6656.NC_008463.CDS.1256352.1256873.fwd"	"PATRIC"	"CDS"	1256352	1256873	522	"+"	"FIG00001050"	"PLF_286_00000889"	"PGF_03063012"		173		"Chaperone protein HscB"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1209"			"PATRIC.287.6656.NC_008463.CDS.1256916.1258775.fwd"	"PATRIC"	"CDS"	1256916	1258775	1860	"+"	"FIG00001075"	"PLF_286_00000177"	"PGF_00417437"		619		"Chaperone protein HscA"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1210"			"PATRIC.287.6656.NC_008463.CDS.1258782.1259120.fwd"	"PATRIC"	"CDS"	1258782	1259120	339	"+"	"FIG00000664"	"PLF_286_00002137"	"PGF_07425883"		112		"Ferredoxin, 2Fe-2S"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1211"			"PATRIC.287.6656.NC_008463.CDS.1259146.1259346.fwd"	"PATRIC"	"CDS"	1259146	1259346	201	"+"	"FIG00110067"	"PLF_286_00001515"	"PGF_00037915"		66		"Protein IscX, believed to be involved in assembly of Fe-S clusters"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1212"			"PATRIC.287.6656.NC_008463.CDS.1259590.1260021.fwd"	"PATRIC"	"CDS"	1259590	1260021	432	"+"	"FIG00000251"	"PLF_286_00000834"	"PGF_03518570"		143		"Nucleoside diphosphate kinase (EC 2.7.4.6)"	"GO:0004550|nucleoside diphosphate kinase activity"
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1213"			"PATRIC.287.6656.NC_008463.CDS.1260046.1261185.fwd"	"PATRIC"	"CDS"	1260046	1261185	1140	"+"	"FIG00000293"	"PLF_286_00000631"	"PGF_00618776"		379		"23S rRNA (adenine(2503)-C(2))-methyltransferase @ tRNA (adenine(37)-C(2))-methyltransferase (EC 2.1.1.192)"	"GO:0070040|rRNA (adenine-C2-)-methyltransferase activity"
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1214"			"PATRIC.287.6656.NC_008463.CDS.1261203.1261961.fwd"	"PATRIC"	"CDS"	1261203	1261961	759	"+"	"FIG00011451"	"PLF_286_00003142"	"PGF_02328856"		252		"Type IV pilus biogenesis protein PilF"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1215"			"PATRIC.287.6656.NC_008463.CDS.1261958.1263001.fwd"	"PATRIC"	"CDS"	1261958	1263001	1044	"+"	"FIG00004320"	"PLF_286_00003691"	"PGF_10374819"		347		"Cytoskeleton protein RodZ"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1216"			"PATRIC.287.6656.NC_008463.CDS.1262998.1264113.fwd"	"PATRIC"	"CDS"	1262998	1264113	1116	"+"	"FIG00000449"	"PLF_286_00000678"	"PGF_00426236"		371		"(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin) (EC 1.17.7.3)"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1217"			"PATRIC.287.6656.NC_008463.CDS.1264132.1265421.fwd"	"PATRIC"	"CDS"	1264132	1265421	1290	"+"	"FIG00000087"	"PLF_286_00005870"	"PGF_03004613"		429		"Histidyl-tRNA synthetase (EC 6.1.1.21)"	"GO:0004821|histidine-tRNA ligase activity"
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.115"			"PATRIC.287.6656.NC_008463.CDS.126427.128019.fwd"	"PATRIC"	"CDS"	126427	128019	1593	"+"	"FIG00132629"	"PLF_286_00001371"	"PGF_03804538"		530		"Cytochrome c oxidase polypeptide I (EC 1.9.3.1)"	"GO:0004129|cytochrome-c oxidase activity"
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1218"			"PATRIC.287.6656.NC_008463.CDS.1265448.1266092.fwd"	"PATRIC"	"CDS"	1265448	1266092	645	"+"	"FIG01303924"	"PLF_286_00003714"	"PGF_07357908"		214		"UPF0070 protein YfgM"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1219"			"PATRIC.287.6656.NC_008463.CDS.1266094.1267236.fwd"	"PATRIC"	"CDS"	1266094	1267236	1143	"+"	"FIG00055556"	"PLF_286_00005785"	"PGF_08199463"		380		"Outer membrane beta-barrel assembly protein BamB"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1220"			"PATRIC.287.6656.NC_008463.CDS.1267314.1268795.fwd"	"PATRIC"	"CDS"	1267314	1268795	1482	"+"	"FIG00129616"	"PLF_286_00000382"	"PGF_00007024"		493		"GTP-binding protein EngA"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1221"			"PATRIC.287.6656.NC_008463.CDS.1269092.1270240.fwd"	"PATRIC"	"CDS"	1269092	1270240	1149	"+"	"FIG01304497"	"PLF_286_00103258"	"PGF_00020737"		382		"Methionine aminotransferase, PLP-dependent @ Glutamine-dependent 2-keto-4-methylthiobutyrate transaminase"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1222"			"PATRIC.287.6656.NC_008463.CDS.1270228.1271022.fwd"	"PATRIC"	"CDS"	1270228	1271022	795	"+"	"FIG00638161"	"PLF_286_00005919"	"PGF_00847718"		264		"Aliphatic amidase AmiE (EC 3.5.1.4)"	"GO:0004040|amidase activity"
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1223"			"PATRIC.287.6656.NC_008463.CDS.1271156.1271743.fwd"	"PATRIC"	"CDS"	1271156	1271743	588	"+"	"FIG00638284"	"PLF_286_00004366"	"PGF_08225224"		195		"hypothetical protein"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1224"			"PATRIC.287.6656.NC_008463.CDS.1271832.1272782.rev"	"PATRIC"	"CDS"	1271832	1272782	951	"-"	"FIG01321859"	"PLF_286_00002887"	"PGF_00038913"		316		"Aldo/keto reductase, SCO4109 family"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1225"			"PATRIC.287.6656.NC_008463.CDS.1272963.1273418.fwd"	"PATRIC"	"CDS"	1272963	1273418	456	"+"	"FIG00613966"	"PLF_286_00004419"	"PGF_00031464"		151		"Uncharacterized MFS-type transporter"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1226"			"PATRIC.287.6656.NC_008463.CDS.1273472.1273804.fwd"	"PATRIC"	"CDS"	1273472	1273804	333	"+"	"FIG00957319"	"PLF_286_00002255"	"PGF_08225224"		110		"hypothetical protein"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1227"			"PATRIC.287.6656.NC_008463.CDS.1273874.1275544.rev"	"PATRIC"	"CDS"	1273874	1275544	1671	"-"	"FIG00000157"	"PLF_286_00000066"	"PGF_12694106"		556		"2-isopropylmalate synthase (EC 2.3.3.13)"	"GO:0003852|2-isopropylmalate synthase activity"
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1228"			"PATRIC.287.6656.NC_008463.CDS.1275605.1275742.fwd"	"PATRIC"	"CDS"	1275605	1275742	138	"+"	"FIG01605978"	"PLF_286_00005208"	"PGF_02996529"		45		"FIG00966239: hypothetical protein"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1229"			"PATRIC.287.6656.NC_008463.CDS.1276025.1276486.fwd"	"PATRIC"	"CDS"	1276025	1276486	462	"+"	"FIG01374891"	"PLF_286_00005093"	"PGF_00042357"		153		"Putative multicopper oxidases"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1230"			"PATRIC.287.6656.NC_008463.CDS.1276619.1278778.fwd"	"PATRIC"	"CDS"	1276619	1278778	2160	"+"	"FIG01279926"	"PLF_286_00246960"	"PGF_10537966"		719		"TonB-dependent receptor"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1231"			"PATRIC.287.6656.NC_008463.CDS.1278843.1280258.fwd"	"PATRIC"	"CDS"	1278843	1280258	1416	"+"	"FIG00012390"	"PLF_286_00003261"	"PGF_07980372"		471		"Uncharacterized iron-regulated membrane protein; Iron-uptake factor PiuB"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1232"			"PATRIC.287.6656.NC_008463.CDS.1280276.1280671.rev"	"PATRIC"	"CDS"	1280276	1280671	396	"-"	"FIG00953904"	"PLF_286_00004735"	"PGF_08225224"		131		"hypothetical protein"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.116"			"PATRIC.287.6656.NC_008463.CDS.128030.128584.fwd"	"PATRIC"	"CDS"	128030	128584	555	"+"	"FIG00001248"	"PLF_286_00001130"	"PGF_00420582"		184		"Cytochrome oxidase biogenesis protein Cox11-CtaG, copper delivery to Cox1"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1233"			"PATRIC.287.6656.NC_008463.CDS.1280758.1281606.rev"	"PATRIC"	"CDS"	1280758	1281606	849	"-"	"FIG00011382"	"PLF_286_00003472"	"PGF_02315316"		282		"Peptidase, M23/M37 family"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1234"			"PATRIC.287.6656.NC_008463.CDS.1281778.1282167.fwd"	"PATRIC"	"CDS"	1281778	1282167	390	"+"	"FIG00956125"	"PLF_286_00004798"	"PGF_08011475"		129		"hypothetical protein"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1235"			"PATRIC.287.6656.NC_008463.CDS.1282296.1282772.fwd"	"PATRIC"	"CDS"	1282296	1282772	477	"+"	"FIG00001400"	"PLF_286_00153155"	"PGF_10353786"		158		"Copper metallochaperone PCu(A)C, inserts Cu(I) into cytochrome oxidase subunit II"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1236"			"PATRIC.287.6656.NC_008463.CDS.1282829.1283401.fwd"	"PATRIC"	"CDS"	1282829	1283401	573	"+"	"FIG00955942"	"PLF_286_00004883"	"PGF_10371298"		190		"hypothetical protein"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1237"			"PATRIC.287.6656.NC_008463.CDS.1283436.1284065.rev"	"PATRIC"	"CDS"	1283436	1284065	630	"-"	"FIG01955892"	"PLF_286_00003375"	"PGF_00050264"		209		"Amidases related to nicotinamidase"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1238"			"PATRIC.287.6656.NC_008463.CDS.1284186.1285139.fwd"	"PATRIC"	"CDS"	1284186	1285139	954	"+"	"FIG00003657"	"PLF_286_00056025"	"PGF_01069719"		317		"Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1239"			"PATRIC.287.6656.NC_008463.CDS.1285136.1285897.rev"	"PATRIC"	"CDS"	1285136	1285897	762	"-"	"FIG01369240"	"PLF_286_00003692"	"PGF_09220422"		253		"D-alanyl-D-alanine dipeptidase (EC 3.4.13.22)"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1240"			"PATRIC.287.6656.NC_008463.CDS.1285902.1287182.rev"	"PATRIC"	"CDS"	1285902	1287182	1281	"-"	"FIG00006463"	"PLF_286_00003252"	"PGF_12714439"		426		"TRAP-type transporter, large permease protein"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.117"			"PATRIC.287.6656.NC_008463.CDS.128595.129482.fwd"	"PATRIC"	"CDS"	128595	129482	888	"+"	"FIG00000640"	"PLF_286_00001390"	"PGF_10480638"		295		"Cytochrome c oxidase polypeptide III (EC 1.9.3.1)"	"GO:0004129|cytochrome-c oxidase activity"
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1241"			"PATRIC.287.6656.NC_008463.CDS.1287179.1287673.rev"	"PATRIC"	"CDS"	1287179	1287673	495	"-"	"FIG00012531"	"PLF_286_00004217"	"PGF_00055863"		164		"TRAP-type transporter, small permease protein"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1242"			"PATRIC.287.6656.NC_008463.CDS.1287746.1288786.rev"	"PATRIC"	"CDS"	1287746	1288786	1041	"-"	"FIG00016663"	"PLF_286_00003821"	"PGF_12920132"		346		"TRAP-type transporter, substrate-binding protein"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1243"			"PATRIC.287.6656.NC_008463.CDS.1288938.1289873.rev"	"PATRIC"	"CDS"	1288938	1289873	936	"-"	"FIG01304134"	"PLF_286_00004104"	"PGF_07987589"		311		"Transcriptional regulator, LysR family"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1244"			"PATRIC.287.6656.NC_008463.CDS.1289880.1291259.rev"	"PATRIC"	"CDS"	1289880	1291259	1380	"-"	"FIG00000323"	"PLF_286_00000475"	"PGF_00425024"		459		"Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)"	"GO:0008855|exodeoxyribonuclease VII activity"
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1245"			"PATRIC.287.6656.NC_008463.CDS.1291296.1292204.rev"	"PATRIC"	"CDS"	1291296	1292204	909	"-"	"FIG00006483"	"PLF_286_00003413"	"PGF_07987589"		302		"Transcriptional regulator, LysR family"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1246"			"PATRIC.287.6656.NC_008463.CDS.1292312.1293094.fwd"	"PATRIC"	"CDS"	1292312	1293094	783	"+"	"FIG00672847"	"PLF_286_00003768"	"PGF_00409152"		260		"putative membrane protein"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1247"			"PATRIC.287.6656.NC_008463.CDS.1293079.1294221.rev"	"PATRIC"	"CDS"	1293079	1294221	1143	"-"	"FIG00001794"	"PLF_286_00014289"	"PGF_10542907"		380		"Deacetylases, including yeast histone deacetylase and acetoin utilization protein"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1248"			"PATRIC.287.6656.NC_008463.CDS.1294251.1295408.rev"	"PATRIC"	"CDS"	1294251	1295408	1158	"-"	"FIG00613966"	"PLF_286_00002202"	"PGF_09996723"		385		"Uncharacterized MFS-type transporter"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.118"			"PATRIC.287.6656.NC_008463.CDS.129498.129707.rev"	"PATRIC"	"CDS"	129498	129707	210	"-"	"FIG00613966"	"PLF_286_00004268"	"PGF_08225224"		69		"hypothetical protein"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1249"			"PATRIC.287.6656.NC_008463.CDS.1295421.1296317.rev"	"PATRIC"	"CDS"	1295421	1296317	897	"-"	"FIG01330054"	"PLF_286_00002076"	"PGF_00046047"		298		"QbdB"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1250"			"PATRIC.287.6656.NC_008463.CDS.1296452.1297429.rev"	"PATRIC"	"CDS"	1296452	1297429	978	"-"	"FIG00961315"	"PLF_286_00002119"	"PGF_00057945"		325		"Transcriptional regulator"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.119"			"PATRIC.287.6656.NC_008463.CDS.129723.130517.fwd"	"PATRIC"	"CDS"	129723	130517	795	"+"	"FIG00018846"	"PLF_286_00003213"	"PGF_09952093"		264		"Cytochrome oxidase biogenesis protein Surf1, facilitates heme A insertion"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1251"			"PATRIC.287.6656.NC_008463.CDS.1297693.1299162.fwd"	"PATRIC"	"CDS"	1297693	1299162	1470	"+"	"FIG00020613"	"PLF_286_00000234"	"PGF_10048015"		489		"Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain"	"GO:0003938|IMP dehydrogenase activity"
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1252"			"PATRIC.287.6656.NC_008463.CDS.1299242.1300819.fwd"	"PATRIC"	"CDS"	1299242	1300819	1578	"+"	"FIG01304662"	"PLF_286_00000293"	"PGF_00006935"		525		"GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2) / GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)"	"GO:0003922|GMP synthase (glutamine-hydrolyzing) activity"
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1253"			"PATRIC.287.6656.NC_008463.CDS.1301126.1302328.fwd"	"PATRIC"	"CDS"	1301126	1302328	1203	"+"	"FIG00780982"	"PLF_286_00010296"	"PGF_07214360"		400		"Integrase"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1254"			"PATRIC.287.6656.NC_008463.CDS.1302418.1302663.rev"	"PATRIC"	"CDS"	1302418	1302663	246	"-"	"FIG00026728"	"PLF_286_00017828"	"PGF_00013615"		81		"IS, phage, Tn; Transposon-related functions"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1255"			"PATRIC.287.6656.NC_008463.CDS.1302743.1303723.rev"	"PATRIC"	"CDS"	1302743	1303723	981	"-"	"FIG00642058"	"PLF_286_00017699"	"PGF_08225224"		326		"hypothetical protein"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1256"			"PATRIC.287.6656.NC_008463.CDS.1303815.1304036.fwd"	"PATRIC"	"CDS"	1303815	1304036	222	"+"	"FIG01214591"	"PLF_286_00018108"	"PGF_00996322"		73		"hypothetical protein"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1257"			"PATRIC.287.6656.NC_008463.CDS.1304052.1304930.fwd"	"PATRIC"	"CDS"	1304052	1304930	879	"+"	"FIG01334925"	"PLF_286_00014309"	"PGF_00047619"		292		"Replication protein RepA"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1258"			"PATRIC.287.6656.NC_008463.CDS.1304902.1305789.fwd"	"PATRIC"	"CDS"	1304902	1305789	888	"+"	"FIG01114528"	"PLF_286_00023385"	"PGF_00047621"		295		"Replication protein RepC"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.120"			"PATRIC.287.6656.NC_008463.CDS.130492.131070.fwd"	"PATRIC"	"CDS"	130492	131070	579	"+"	"FIG01276430"	"PLF_286_00003310"	"PGF_00012996"		192		"Hypothetical protein in cytochrome oxidase biogenesis cluster"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1259"			"PATRIC.287.6656.NC_008463.CDS.1306031.1306231.rev"	"PATRIC"	"CDS"	1306031	1306231	201	"-"	"FIG01306568"	"PLF_286_00007291"	"PGF_01000105"		66		"Mobile element protein"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1260"			"PATRIC.287.6656.NC_008463.CDS.1306243.1306407.rev"	"PATRIC"	"CDS"	1306243	1306407	165	"-"	"FIG01505217"	"PLF_286_00385038"	"PGF_01000105"		54		"Mobile element protein"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1261"			"PATRIC.287.6656.NC_008463.CDS.1306410.1307009.rev"	"PATRIC"	"CDS"	1306410	1307009	600	"-"	"FIG00808471"	"PLF_286_00009943"	"PGF_10476830"		199		"Mobile element protein"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1262"			"PATRIC.287.6656.NC_008463.CDS.1307101.1308090.rev"	"PATRIC"	"CDS"	1307101	1308090	990	"-"	"FIG01381581"	"PLF_286_00025680"	"PGF_09224510"		329		"Tn21 protein of unknown function Urf2"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1263"			"PATRIC.287.6656.NC_008463.CDS.1308087.1308323.rev"	"PATRIC"	"CDS"	1308087	1308323	237	"-"	"FIG00101992"	"PLF_286_00086269"	"PGF_06958254"		78		"Mercuric transport protein, MerE"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1264"			"PATRIC.287.6656.NC_008463.CDS.1308320.1308685.rev"	"PATRIC"	"CDS"	1308320	1308685	366	"-"	"FIG00033944"	"PLF_286_00006381"	"PGF_00020282"		121		"Mercuric resistence transcriptional repressor, MerD"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1265"			"PATRIC.287.6656.NC_008463.CDS.1308703.1310388.rev"	"PATRIC"	"CDS"	1308703	1310388	1686	"-"	"FIG00002773"	"PLF_286_00005465"	"PGF_05493974"		561		"Mercuric ion reductase (EC 1.16.1.1)"	"GO:0016152|mercury (II) reductase activity"
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1266"			"PATRIC.287.6656.NC_008463.CDS.1310460.1310735.rev"	"PATRIC"	"CDS"	1310460	1310735	276	"-"	"FIG00016799"	"PLF_286_00005930"	"PGF_04998054"		91		"Periplasmic mercury(+2) binding protein, MerP"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1267"			"PATRIC.287.6656.NC_008463.CDS.1310748.1311098.rev"	"PATRIC"	"CDS"	1310748	1311098	351	"-"	"FIG00057548"	"PLF_286_00005531"	"PGF_00565308"		116		"Mercuric transport protein, MerT"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1268"			"PATRIC.287.6656.NC_008463.CDS.1311170.1311604.fwd"	"PATRIC"	"CDS"	1311170	1311604	435	"+"	"FIG00030440"	"PLF_286_00053838"	"PGF_10469755"		144		"Mercuric resistance operon regulatory protein MerR"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.121"			"PATRIC.287.6656.NC_008463.CDS.131135.132208.fwd"	"PATRIC"	"CDS"	131135	132208	1074	"+"	"FIG00000802"	"PLF_286_00001399"	"PGF_05949825"		357		"Heme A synthase, cytochrome oxidase biogenesis protein Cox15-CtaA"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1269"			"PATRIC.287.6656.NC_008463.CDS.1312074.1312361.fwd"	"PATRIC"	"CDS"	1312074	1312361	288	"+"	"FIG01348183"	"PLF_286_00017146"	"PGF_00013988"		95		"IncP-type oriT binding protein TraK"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1270"			"PATRIC.287.6656.NC_008463.CDS.1312655.1313026.fwd"	"PATRIC"	"CDS"	1312655	1313026	372	"+"	"FIG00759066"	"PLF_286_00014848"	"PGF_00013985"		123		"IncP-type oriT binding protein TraJ"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1271"			"PATRIC.287.6656.NC_008463.CDS.1313291.1314076.fwd"	"PATRIC"	"CDS"	1313291	1314076	786	"+"	"FIG00002546"	"PLF_286_00013903"	"PGF_00418926"		261		"Conjugative transfer protein TrbJ"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1272"			"PATRIC.287.6656.NC_008463.CDS.1314106.1314369.fwd"	"PATRIC"	"CDS"	1314106	1314369	264	"+"	"FIG00141920"	"PLF_286_00017134"	"PGF_00418936"		87		"Conjugative transfer protein TrbK"	
"Pseudomonas aeruginosa UCBPP-PA14"	"287.6656"	"NC_008463"	"fig|287.6656.peg.1273"			"PATRIC.287.6656.NC_008463.CDS.1314366.1315988.fwd"	"PATRIC"	"CDS"	1314366	1315988	1623	"+"	"FIG00002771"	"PLF_286_00282877"	"PGF_00418947"		540		"Conjugative transfer protein TrbL"	
