Genome	Genome ID	Accession	PATRIC ID	RefSeq Locus Tag	Alt Locus Tag	Feature ID	Annotation	Feature Type	Start	End	Length	Strand	FIGfam ID	PATRIC genus-specific families (PLfams)	PATRIC cross-genus families (PGfams)	Protein ID	AA Length	Gene Symbol	Product	GO
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2297"			"PATRIC.287.6655.NC_002516.CDS.2390949.2392046.fwd"	"PATRIC"	"CDS"	2390949	2392046	1098	"+"	"FIG00977173"	"PLF_286_00003775"	"PGF_00404229"		365		"Biotin carboxylase (EC 6.3.4.14)"	"GO:0004075|biotin carboxylase activity"
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2298"			"PATRIC.287.6655.NC_002516.CDS.2392043.2392819.fwd"	"PATRIC"	"CDS"	2392043	2392819	777	"+"	"FIG01353788"	"PLF_286_00005142"	"PGF_06574151"		258		"Hydrolase, alpha/beta fold family"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2299"			"PATRIC.287.6655.NC_002516.CDS.2392945.2393397.fwd"	"PATRIC"	"CDS"	2392945	2393397	453	"+"	"FIG00960141"	"PLF_286_00005180"	"PGF_00024407"		150		"NAD-dependent aldehyde dehydrogenases"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2300"			"PATRIC.287.6655.NC_002516.CDS.2393424.2393633.fwd"	"PATRIC"	"CDS"	2393424	2393633	210	"+"	"FIG00957005"	"PLF_286_00005677"	"PGF_03198790"		69		"Uncharacterized membrane protein RSP_1259"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2301"			"PATRIC.287.6655.NC_002516.CDS.2393708.2394178.fwd"	"PATRIC"	"CDS"	2393708	2394178	471	"+"	"FIG01413592"	"PLF_286_00102050"	"PGF_03225593"		156		"Repair of Iron Centers di-iron protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2302"			"PATRIC.287.6655.NC_002516.CDS.2394182.2395258.fwd"	"PATRIC"	"CDS"	2394182	2395258	1077	"+"	"FIG01334468"	"PLF_286_00004626"	"PGF_00417349"		358		"Cellulase M and related proteins"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2303"			"PATRIC.287.6655.NC_002516.CDS.2395285.2395635.fwd"	"PATRIC"	"CDS"	2395285	2395635	351	"+"	"FIG00954585"	"PLF_286_00005294"	"PGF_00243814"		116		"hypothetical protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2304"			"PATRIC.287.6655.NC_002516.CDS.2395691.2395912.fwd"	"PATRIC"	"CDS"	2395691	2395912	222	"+"	"FIG00956083"	"PLF_286_00005232"	"PGF_08225224"		73		"FIG00956084: hypothetical protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2305"			"PATRIC.287.6655.NC_002516.CDS.2395944.2396207.rev"	"PATRIC"	"CDS"	2395944	2396207	264	"-"	"FIG00956528"	"PLF_286_00005255"	"PGF_06781114"		87		"hypothetical protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2306"			"PATRIC.287.6655.NC_002516.CDS.2396536.2396883.rev"	"PATRIC"	"CDS"	2396536	2396883	348	"-"	"FIG00961484"	"PLF_286_00005189"	"PGF_02892854"		115		"hypothetical protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2307"			"PATRIC.287.6655.NC_002516.CDS.2396896.2397486.rev"	"PATRIC"	"CDS"	2396896	2397486	591	"-"	"FIG01574245"	"PLF_286_00005181"	"PGF_00039516"		196		"Putative NADH-flavin reductase"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2308"			"PATRIC.287.6655.NC_002516.CDS.2397716.2399668.fwd"	"PATRIC"	"CDS"	2397716	2399668	1953	"+"	"FIG00458796"	"PLF_286_00005052"	"PGF_01002169"		650		"Two-component system sensor histidine kinase/response regulator hybrid"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.223"			"PATRIC.287.6655.NC_002516.CDS.239779.240078.fwd"	"PATRIC"	"CDS"	239779	240078	300	"+"	"FIG00002372"	"PLF_286_00001272"	"PGF_00019002"		99		"Malonate decarboxylase delta subunit"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2309"			"PATRIC.287.6655.NC_002516.CDS.2399672.2400280.rev"	"PATRIC"	"CDS"	2399672	2400280	609	"-"	"FIG01350929"	"PLF_286_00005192"	"PGF_00409204"		202		"putative membrane protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.22"			"PATRIC.287.6655.NC_002516.CDS.24001.24558.fwd"	"PATRIC"	"CDS"	24001	24558	558	"+"	"FIG01959058"	"PLF_286_00001092"	"PGF_01898991"		185		"Threonylcarbamoyl-AMP synthase (EC 2.7.7.87)"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2310"			"PATRIC.287.6655.NC_002516.CDS.2400441.2400671.fwd"	"PATRIC"	"CDS"	2400441	2400671	231	"+"	"FIG00480702"	"PLF_286_00005303"	"PGF_00355490"		76		"hypothetical protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2311"			"PATRIC.287.6655.NC_002516.CDS.2400655.2401605.rev"	"PATRIC"	"CDS"	2400655	2401605	951	"-"	"FIG00956459"	"PLF_286_00081070"	"PGF_09537238"		316		"HemK family modification methylase PA2179"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.224"			"PATRIC.287.6655.NC_002516.CDS.240071.240934.fwd"	"PATRIC"	"CDS"	240071	240934	864	"+"	"FIG00002405"	"PLF_286_00001238"	"PGF_00019000"		287		"Malonate decarboxylase beta subunit"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2312"			"PATRIC.287.6655.NC_002516.CDS.2401589.2402965.rev"	"PATRIC"	"CDS"	2401589	2402965	1377	"-"	"FIG00954105"	"PLF_286_00231961"	"PGF_08225224"		458		"hypothetical protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2313"			"PATRIC.287.6655.NC_002516.CDS.2402981.2403154.fwd"	"PATRIC"	"CDS"	2402981	2403154	174	"+"	"FIG00956512"	"PLF_286_00005670"	"PGF_00300764"		57		"FIG00956513: hypothetical protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2314"			"PATRIC.287.6655.NC_002516.CDS.2403151.2404284.fwd"	"PATRIC"	"CDS"	2403151	2404284	1134	"+"	"FIG00904518"	"PLF_286_00362082"	"PGF_08225224"		377		"hypothetical protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2315"			"PATRIC.287.6655.NC_002516.CDS.2404386.2404655.rev"	"PATRIC"	"CDS"	2404386	2404655	270	"-"	"FIG00958542"	"PLF_286_00006219"	"PGF_00308987"		89		"hypothetical protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2316"			"PATRIC.287.6655.NC_002516.CDS.2404949.2405233.rev"	"PATRIC"	"CDS"	2404949	2405233	285	"-"	"FIG00960025"	"PLF_286_00261614"	"PGF_10534714"		94		"Uncharacterized membrane protein SO_4740"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2317"			"PATRIC.287.6655.NC_002516.CDS.2405230.2405739.rev"	"PATRIC"	"CDS"	2405230	2405739	510	"-"	"FIG00627036"	"PLF_286_00005847"	"PGF_00037976"		169		"Protein YciE"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2318"			"PATRIC.287.6655.NC_002516.CDS.2405993.2406877.fwd"	"PATRIC"	"CDS"	2405993	2406877	885	"+"	"FIG00731345"	"PLF_286_00009061"	"PGF_00798173"		294		"Manganese catalase (EC 1.11.1.6)"	"GO:0004096|catalase activity"
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2319"			"PATRIC.287.6655.NC_002516.CDS.2406961.2407131.fwd"	"PATRIC"	"CDS"	2406961	2407131	171	"+"	"FIG00953078"	"PLF_286_00006191"	"PGF_00270044"		56		"hypothetical protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2320"			"PATRIC.287.6655.NC_002516.CDS.2407236.2407661.fwd"	"PATRIC"	"CDS"	2407236	2407661	426	"+"	"FIG00962644"	"PLF_286_00004240"	"PGF_08225224"		141		"hypothetical protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2321"			"PATRIC.287.6655.NC_002516.CDS.2407681.2408847.rev"	"PATRIC"	"CDS"	2407681	2408847	1167	"-"	"FIG01507067"	"PLF_286_00148867"	"PGF_00065882"		388		"Uncharacterized zinc-type alcohol dehydrogenase-like protein YbdR"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2322"			"PATRIC.287.6655.NC_002516.CDS.2409107.2409661.fwd"	"PATRIC"	"CDS"	2409107	2409661	555	"+"	"FIG01583112"	"PLF_286_00001712"	"PGF_00037855"		184		"Protease subunit of ATP-dependent Clp proteases"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.225"			"PATRIC.287.6655.NC_002516.CDS.240931.241737.fwd"	"PATRIC"	"CDS"	240931	241737	807	"+"	"FIG00002503"	"PLF_286_00001309"	"PGF_00019005"		268		"Malonate decarboxylase gamma subunit"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2323"			"PATRIC.287.6655.NC_002516.CDS.2409837.2410181.fwd"	"PATRIC"	"CDS"	2409837	2410181	345	"+"	"FIG00957615"	"PLF_286_00000029"	"PGF_05980122"		114		"Uncharacterized protein YmdF"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2324"			"PATRIC.287.6655.NC_002516.CDS.2410344.2411480.rev"	"PATRIC"	"CDS"	2410344	2411480	1137	"-"	"FIG00035633"	"PLF_286_00002879"	"PGF_00068023"		378		"Adenylate cyclase ExoY (EC 4.6.1.1)"	"GO:0004016|adenylate cyclase activity"
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2325"			"PATRIC.287.6655.NC_002516.CDS.2411709.2412122.fwd"	"PATRIC"	"CDS"	2411709	2412122	414	"+"	"FIG00961652"	"PLF_286_00005514"	"PGF_10514242"		137		"CBS domain protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2326"			"PATRIC.287.6655.NC_002516.CDS.2412082.2412348.rev"	"PATRIC"	"CDS"	2412082	2412348	267	"-"	"FIG00961363"	"PLF_286_00005588"	"PGF_00778759"		88		"hypothetical protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2327"			"PATRIC.287.6655.NC_002516.CDS.2412546.2412860.fwd"	"PATRIC"	"CDS"	2412546	2412860	315	"+"	"FIG00027682"	"PLF_286_00004819"	"PGF_00012490"		104		"Hydrogen cyanide synthase HcnA @ Opine oxidase subunit C"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2328"			"PATRIC.287.6655.NC_002516.CDS.2412857.2414251.fwd"	"PATRIC"	"CDS"	2412857	2414251	1395	"+"	"FIG00027294"	"PLF_286_00001984"	"PGF_00012492"		464		"Hydrogen cyanide synthase HcnB @ Opine oxidase subunit A"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2329"			"PATRIC.287.6655.NC_002516.CDS.2414254.2415507.fwd"	"PATRIC"	"CDS"	2414254	2415507	1254	"+"	"FIG00017886"	"PLF_286_00001931"	"PGF_00012493"		417		"Hydrogen cyanide synthase HcnC @ Opine oxidase subunit B"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2330"			"PATRIC.287.6655.NC_002516.CDS.2415661.2416245.fwd"	"PATRIC"	"CDS"	2415661	2416245	585	"+"	"FIG00554417"	"PLF_286_00002353"	"PGF_07182652"		194		"Transcriptional regulator, AcrR family"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2331"			"PATRIC.287.6655.NC_002516.CDS.2416376.2417413.fwd"	"PATRIC"	"CDS"	2416376	2417413	1038	"+"	"FIG00005027"	"PLF_286_00002752"	"PGF_00042843"		345		"Putative oxidoreductase YncB"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2332"			"PATRIC.287.6655.NC_002516.CDS.2417410.2417754.fwd"	"PATRIC"	"CDS"	2417410	2417754	345	"+"	"FIG00957199"	"PLF_286_00005268"	"PGF_08225224"		114		"hypothetical protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.226"			"PATRIC.287.6655.NC_002516.CDS.241753.242445.fwd"	"PATRIC"	"CDS"	241753	242445	693	"+"	"FIG00003211"	"PLF_286_00005045"	"PGF_03048112"		230		"Malonate decarboxylase holo-[acyl-carrier-protein] synthase (EC 2.7.7.66)"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2333"			"PATRIC.287.6655.NC_002516.CDS.2417760.2418635.fwd"	"PATRIC"	"CDS"	2417760	2418635	876	"+"	"FIG00454868"	"PLF_286_00005019"	"PGF_00662874"		291		"3-hydroxyisobutyrate dehydrogenase family protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2334"			"PATRIC.287.6655.NC_002516.CDS.2418723.2420318.fwd"	"PATRIC"	"CDS"	2418723	2420318	1596	"+"	"FIG01220698"	"PLF_286_00005147"	"PGF_00049261"		531		"Rtn protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2335"			"PATRIC.287.6655.NC_002516.CDS.2420443.2421327.fwd"	"PATRIC"	"CDS"	2420443	2421327	885	"+"	"FIG00956909"	"PLF_286_00005288"	"PGF_00221649"		294		"hypothetical protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2336"			"PATRIC.287.6655.NC_002516.CDS.2421343.2422020.rev"	"PATRIC"	"CDS"	2421343	2422020	678	"-"	"FIG00050908"	"PLF_286_00005128"	"PGF_07804709"		225		"ABC transporter, permease protein (cluster 3, basic aa/glutamine/opines)"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2337"			"PATRIC.287.6655.NC_002516.CDS.2422022.2422738.rev"	"PATRIC"	"CDS"	2422022	2422738	717	"-"	"FIG00004494"	"PLF_286_00004980"	"PGF_07804709"		238		"ABC transporter, permease protein (cluster 3, basic aa/glutamine/opines)"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2338"			"PATRIC.287.6655.NC_002516.CDS.2422819.2423625.rev"	"PATRIC"	"CDS"	2422819	2423625	807	"-"	"FIG01221170"	"PLF_286_00004753"	"PGF_05873585"		268		"ABC transporter, substrate-binding protein (cluster 3, basic aa/glutamine/opines)"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2339"			"PATRIC.287.6655.NC_002516.CDS.2423924.2424400.rev"	"PATRIC"	"CDS"	2423924	2424400	477	"-"	"FIG00954319"	"PLF_286_00005079"	"PGF_00142057"		158		"hypothetical protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.227"			"PATRIC.287.6655.NC_002516.CDS.242442.243374.fwd"	"PATRIC"	"CDS"	242442	243374	933	"+"	"FIG00002526"	"PLF_286_00004080"	"PGF_06655223"		310		"Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)"	"GO:0004314|[acyl-carrier-protein] S-malonyltransferase activity"
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2340"			"PATRIC.287.6655.NC_002516.CDS.2424482.2425429.rev"	"PATRIC"	"CDS"	2424482	2425429	948	"-"	"FIG01304134"	"PLF_286_00003574"	"PGF_07987589"		315		"Transcriptional regulator, LysR family"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2341"			"PATRIC.287.6655.NC_002516.CDS.2425497.2427017.rev"	"PATRIC"	"CDS"	2425497	2427017	1521	"-"	"FIG00010454"	"PLF_286_00003830"	"PGF_03275428"		506		"Tripartite tricarboxylate transporter TctA family"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2342"			"PATRIC.287.6655.NC_002516.CDS.2427014.2427544.rev"	"PATRIC"	"CDS"	2427014	2427544	531	"-"	"FIG00008759"	"PLF_286_00005073"	"PGF_00061838"		176		"Tripartite tricarboxylate transporter TctB family"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2343"			"PATRIC.287.6655.NC_002516.CDS.2427572.2428585.rev"	"PATRIC"	"CDS"	2427572	2428585	1014	"-"	"FIG00050854"	"PLF_286_00005098"	"PGF_07969468"		337		"Tripartite tricarboxylate transporter TctC family"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2344"			"PATRIC.287.6655.NC_002516.CDS.2428852.2430177.fwd"	"PATRIC"	"CDS"	2428852	2430177	1326	"+"	"FIG00020736"	"PLF_286_00005315"	"PGF_09996723"		441		"Uncharacterized MFS-type transporter"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2345"			"PATRIC.287.6655.NC_002516.CDS.2430170.2431129.fwd"	"PATRIC"	"CDS"	2430170	2431129	960	"+"	"FIG01310413"	"PLF_286_00005133"	"PGF_00386024"		319		"amidohydrolase 2"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2346"			"PATRIC.287.6655.NC_002516.CDS.2431126.2432139.fwd"	"PATRIC"	"CDS"	2431126	2432139	1014	"+"	"FIG00000520"	"PLF_286_00004857"	"PGF_00424447"		337		"4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)"	"GO:0050570|4-hydroxythreonine-4-phosphate dehydrogenase activity"
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2347"			"PATRIC.287.6655.NC_002516.CDS.2432312.2433562.fwd"	"PATRIC"	"CDS"	2432312	2433562	1251	"+"	"FIG00038273"	"PLF_286_00005072"	"PGF_00966305"		416		"Outer membrane low permeability porin, OprD family => OccK9/OpdG"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2348"			"PATRIC.287.6655.NC_002516.CDS.2433748.2435070.fwd"	"PATRIC"	"CDS"	2433748	2435070	1323	"+"	"FIG00453115"	"PLF_286_00005211"	"PGF_03123540"		440		"L-lyxonate transporter"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.228"			"PATRIC.287.6655.NC_002516.CDS.243431.243835.fwd"	"PATRIC"	"CDS"	243431	243835	405	"+"	"FIG00028260"	"PLF_286_00001797"	"PGF_00019012"		134		"Malonate transporter, MadL subunit"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2349"			"PATRIC.287.6655.NC_002516.CDS.2435101.2436276.fwd"	"PATRIC"	"CDS"	2435101	2436276	1176	"+"	"FIG01088368"	"PLF_286_00005352"	"PGF_00019189"		391		"L-lyxonate dehydratase"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2350"			"PATRIC.287.6655.NC_002516.CDS.2436304.2437299.fwd"	"PATRIC"	"CDS"	2436304	2437299	996	"+"	"FIG00882972"	"PLF_286_00105151"	"PGF_00054883"		331		"Uncharacterized protein GguC"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2351"			"PATRIC.287.6655.NC_002516.CDS.2437428.2439011.fwd"	"PATRIC"	"CDS"	2437428	2439011	1584	"+"	"FIG00132790"	"PLF_286_00005366"	"PGF_06084092"		527		"2,5-dioxovalerate dehydrogenase (EC 1.2.1.26)"	"GO:0047533|2,5-dioxovalerate dehydrogenase (NADP+) activity"
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.229"			"PATRIC.287.6655.NC_002516.CDS.243841.244605.fwd"	"PATRIC"	"CDS"	243841	244605	765	"+"	"FIG00005303"	"PLF_286_00001791"	"PGF_00019013"		254		"Malonate transporter, MadM subunit"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2352"			"PATRIC.287.6655.NC_002516.CDS.2439150.2440112.rev"	"PATRIC"	"CDS"	2439150	2440112	963	"-"	"FIG01255664"	"PLF_286_00011167"	"PGF_03139272"		320		"Dienelactone hydrolase and related enzymes"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2353"			"PATRIC.287.6655.NC_002516.CDS.2440234.2440350.fwd"	"PATRIC"	"CDS"	2440234	2440350	117	"+"					38		"hypothetical protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2354"			"PATRIC.287.6655.NC_002516.CDS.2440347.2441555.rev"	"PATRIC"	"CDS"	2440347	2441555	1209	"-"	"FIG01318494"	"PLF_286_00096402"	"PGF_08225224"		402		"Putative transcriptional regulator"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2355"			"PATRIC.287.6655.NC_002516.CDS.2441771.2442691.fwd"	"PATRIC"	"CDS"	2441771	2442691	921	"+"	"FIG01304134"	"PLF_286_00098579"	"PGF_07987589"		306		"Transcriptional regulator, LysR family"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2356"			"PATRIC.287.6655.NC_002516.CDS.2443161.2444366.fwd"	"PATRIC"	"CDS"	2443161	2444366	1206	"+"	"FIG01306568"	"PLF_286_00006959"	"PGF_09978608"		401		"Transposase"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2357"			"PATRIC.287.6655.NC_002516.CDS.2444886.2445533.rev"	"PATRIC"	"CDS"	2444886	2445533	648	"-"		"PLF_286_00175007"	"PGF_01640224"		215		"hypothetical protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2358"			"PATRIC.287.6655.NC_002516.CDS.2445545.2446564.rev"	"PATRIC"	"CDS"	2445545	2446564	1020	"-"	"FIG00638284"	"PLF_286_00019311"	"PGF_12662463"		339		"hypothetical protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2359"			"PATRIC.287.6655.NC_002516.CDS.2446597.2447325.rev"	"PATRIC"	"CDS"	2446597	2447325	729	"-"		"PLF_286_00211076"	"PGF_08225224"		242		"hypothetical protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.230"			"PATRIC.287.6655.NC_002516.CDS.244690.245619.rev"	"PATRIC"	"CDS"	244690	245619	930	"-"	"FIG00019256"	"PLF_286_00001252"	"PGF_00019015"		309		"Malonate utilization transcriptional regulator"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2360"			"PATRIC.287.6655.NC_002516.CDS.2447573.2447989.rev"	"PATRIC"	"CDS"	2447573	2447989	417	"-"		"PLF_286_00010700"	"PGF_00254383"		138		"hypothetical protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2361"			"PATRIC.287.6655.NC_002516.CDS.2448568.2449545.rev"	"PATRIC"	"CDS"	2448568	2449545	978	"-"	"FIG00954638"	"PLF_286_00014316"	"PGF_01671660"		325		"Transcriptional regulator, AraC family"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2362"			"PATRIC.287.6655.NC_002516.CDS.2449554.2450765.rev"	"PATRIC"	"CDS"	2449554	2450765	1212	"-"	"FIG00638284"	"PLF_286_00051732"	"PGF_05518950"		403		"Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2363"			"PATRIC.287.6655.NC_002516.CDS.2451707.2452426.fwd"	"PATRIC"	"CDS"	2451707	2452426	720	"+"	"FIG01311050"	"PLF_286_00002618"	"PGF_08225224"		239		"hypothetical protein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2364"			"PATRIC.287.6655.NC_002516.CDS.2452544.2453140.fwd"	"PATRIC"	"CDS"	2452544	2453140	597	"+"	"FIG00954206"	"PLF_286_00005205"	"PGF_10336439"		198		"putative lipoprotein"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2365"			"PATRIC.287.6655.NC_002516.CDS.2453667.2455103.fwd"	"PATRIC"	"CDS"	2453667	2455103	1437	"+"	"FIG00953520"	"PLF_286_00002357"	"PGF_00323600"		478		"Pellicle/biofilm biosynthesis protein PslA, polyprenyl glycosylphosphotransferase"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2366"			"PATRIC.287.6655.NC_002516.CDS.2455103.2456569.fwd"	"PATRIC"	"CDS"	2455103	2456569	1467	"+"	"FIG01956356"	"PLF_286_00002398"	"PGF_09170204"		488		"Mannose-1-phosphate guanylyltransferase (EC 2.7.7.13) / Mannose-6-phosphate isomerase (EC 5.3.1.8)"	"GO:0004475|mannose-1-phosphate guanylyltransferase activity;GO:0004476|mannose-6-phosphate isomerase activity"
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.2367"			"PATRIC.287.6655.NC_002516.CDS.2456569.2457480.fwd"	"PATRIC"	"CDS"	2456569	2457480	912	"+"	"FIG00035255"	"PLF_286_00029439"	"PGF_00223273"		303		"Pellicle/biofilm biosynthesis protein PslC, CAZy glycosyltransferase family 2"	
"Pseudomonas aeruginosa PAO1"	"287.6655"	"NC_002516"	"fig|287.6655.peg.23"			"PATRIC.287.6655.NC_002516.CDS.24568.25545.rev"	"PATRIC"	"CDS"	24568	25545	978	"-"	"FIG00002982"	"PLF_286_00437715"	"PGF_04596496"		325		"Quinone oxidoreductase (EC 1.6.5.5)"	"GO:0003960|NADPH:quinone reductase activity"
