Genome	Genome ID	Accession	PATRIC ID	RefSeq Locus Tag	Alt Locus Tag	Feature ID	Annotation	Feature Type	Start	End	Length	Strand	FIGfam ID	PATRIC genus-specific families (PLfams)	PATRIC cross-genus families (PGfams)	Protein ID	AA Length	Gene Symbol	Product	GO
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1908"			"PATRIC.287.6647.287.6647.con.0001.CDS.1989254.1989784.fwd"	"PATRIC"	"CDS"	1989254	1989784	531	"+"	"FIG00638284"	"PLF_286_00006602"	"PGF_06651819"		176		"hypothetical protein"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1909"			"PATRIC.287.6647.287.6647.con.0001.CDS.1989869.1990081.fwd"	"PATRIC"	"CDS"	1989869	1990081	213	"+"	"FIG00638284"	"PLF_286_00004537"	"PGF_10434011"		70		"hypothetical protein"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1910"			"PATRIC.287.6647.287.6647.con.0001.CDS.1990088.1991092.rev"	"PATRIC"	"CDS"	1990088	1991092	1005	"-"	"FIG00132586"	"PLF_286_00005762"	"PGF_00024478"		334		"NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)"	"GO:0004365|glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1911"			"PATRIC.287.6647.287.6647.con.0001.CDS.1991222.1993048.fwd"	"PATRIC"	"CDS"	1991222	1993048	1827	"+"	"FIG00001026"	"PLF_286_00000138"	"PGF_00033488"		608		"Phosphogluconate dehydratase (EC 4.2.1.12)"	"GO:0004456|phosphogluconate dehydratase activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1912"			"PATRIC.287.6647.287.6647.con.0001.CDS.1993151.1994146.fwd"	"PATRIC"	"CDS"	1993151	1994146	996	"+"	"FIG00001065"	"PLF_286_00003383"	"PGF_00007844"		331		"Glucokinase (EC 2.7.1.2)"	"GO:0004340|glucokinase activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1913"			"PATRIC.287.6647.287.6647.con.0001.CDS.1994181.1994909.fwd"	"PATRIC"	"CDS"	1994181	1994909	729	"+"	"FIG00001920"	"PLF_286_00001170"	"PGF_00422173"		242		"DNA-binding response regulator GltR, controls specific porins for the entry of glucose"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1914"			"PATRIC.287.6647.287.6647.con.0001.CDS.1994906.1996354.fwd"	"PATRIC"	"CDS"	1994906	1996354	1449	"+"	"FIG00003311"	"PLF_286_00005946"	"PGF_08014470"		482		"Integral membrane sensor signal transduction histidine kinase (EC 2.7.13.3), glucose catabolism cluster"	"GO:0004673|protein histidine kinase activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1915"			"PATRIC.287.6647.287.6647.con.0001.CDS.1996354.1996539.fwd"	"PATRIC"	"CDS"	1996354	1996539	186	"+"	"FIG00960021"	"PLF_286_00007786"	"PGF_00349112"		61		"FIG00960022: hypothetical protein"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1916"			"PATRIC.287.6647.287.6647.con.0001.CDS.1996879.1998141.fwd"	"PATRIC"	"CDS"	1996879	1998141	1263	"+"	"FIG00022337"	"PLF_286_00004637"	"PGF_00007959"		420		"Glucose ABC transport system, periplasmic sugar-binding protein"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1917"			"PATRIC.287.6647.287.6647.con.0001.CDS.1998242.1999174.fwd"	"PATRIC"	"CDS"	1998242	1999174	933	"+"	"FIG00148781"	"PLF_286_00000971"	"PGF_00007957"		310		"Glucose ABC transport system, inner membrane component 1"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1918"			"PATRIC.287.6647.287.6647.con.0001.CDS.1999167.2000012.fwd"	"PATRIC"	"CDS"	1999167	2000012	846	"+"	"FIG00143114"	"PLF_286_00003786"	"PGF_00007958"		281		"Glucose ABC transport system, inner membrane component 2"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1919"			"PATRIC.287.6647.287.6647.con.0001.CDS.2000045.2001205.fwd"	"PATRIC"	"CDS"	2000045	2001205	1161	"+"	"FIG00148761"	"PLF_286_00253825"	"PGF_00007960"		386		"Glucose ABC transporter, ATP-binding subunit (EC 3.6.3.-)"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1920"			"PATRIC.287.6647.287.6647.con.0001.CDS.2001249.2002613.fwd"	"PATRIC"	"CDS"	2001249	2002613	1365	"+"	"FIG00014062"	"PLF_286_00370284"	"PGF_02970768"		454		"Carbohydrate-selective porin OprB"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1921"			"PATRIC.287.6647.287.6647.con.0001.CDS.2002828.2003679.fwd"	"PATRIC"	"CDS"	2002828	2003679	852	"+"	"FIG01334418"	"PLF_286_00003100"	"PGF_10545649"		283		"Aldose 1-epimerase"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1922"			"PATRIC.287.6647.287.6647.con.0001.CDS.2003688.2004545.rev"	"PATRIC"	"CDS"	2003688	2004545	858	"-"	"FIG00509808"	"PLF_286_00000836"	"PGF_10349833"		285		"Phosphogluconate repressor HexR, RpiR family"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1923"			"PATRIC.287.6647.287.6647.con.0001.CDS.2004732.2006201.fwd"	"PATRIC"	"CDS"	2004732	2006201	1470	"+"	"FIG00000332"	"PLF_286_00000647"	"PGF_06027248"		489		"Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)"	"GO:0004345|glucose-6-phosphate dehydrogenase activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.18"			"PATRIC.287.6647.287.6647.con.0001.CDS.20053.20997.rev"	"PATRIC"	"CDS"	20053	20997	945	"-"	"FIG00000112"	"PLF_286_00000973"	"PGF_05165078"		314		"Methionyl-tRNA formyltransferase (EC 2.1.2.9)"	"GO:0004479|methionyl-tRNA formyltransferase activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1924"			"PATRIC.287.6647.287.6647.con.0001.CDS.2006188.2006904.fwd"	"PATRIC"	"CDS"	2006188	2006904	717	"+"	"FIG00000776"	"PLF_286_00434889"	"PGF_07402119"		238		"6-phosphogluconolactonase (EC 3.1.1.31), eukaryotic type"	"GO:0017057|6-phosphogluconolactonase activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.193"			"PATRIC.287.6647.287.6647.con.0001.CDS.200677.201162.rev"	"PATRIC"	"CDS"	200677	201162	486	"-"	"FIG00000652"	"PLF_286_00003326"	"PGF_07311230"		161		"Positive regulator of CheA protein activity (CheW)"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1925"			"PATRIC.287.6647.287.6647.con.0001.CDS.2006922.2007584.fwd"	"PATRIC"	"CDS"	2006922	2007584	663	"+"	"FIG00000591"	"PLF_286_00003441"	"PGF_00730641"		220		"4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) @ 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)"	"GO:0008700|4-hydroxy-2-oxoglutarate aldolase activity;GO:0008675|2-dehydro-3-deoxy-phosphogluconate aldolase activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1926"			"PATRIC.287.6647.287.6647.con.0001.CDS.2007674.2008111.rev"	"PATRIC"	"CDS"	2007674	2008111	438	"-"	"FIG00004782"	"PLF_286_00002974"	"PGF_00023428"		145		"MutT/Nudix family protein"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1927"			"PATRIC.287.6647.287.6647.con.0001.CDS.2008259.2009419.fwd"	"PATRIC"	"CDS"	2008259	2009419	1161	"+"		"PLF_286_00428023"	"PGF_00048829"		386		"LSU rRNA pseudouridine(2605) synthase (EC 5.4.99.22)"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1928"			"PATRIC.287.6647.287.6647.con.0001.CDS.2009512.2009889.fwd"	"PATRIC"	"CDS"	2009512	2009889	378	"+"	"FIG00955260"	"PLF_286_00005319"	"PGF_04287437"		125		"hypothetical protein"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1929"			"PATRIC.287.6647.287.6647.con.0001.CDS.2009993.2010916.rev"	"PATRIC"	"CDS"	2009993	2010916	924	"-"	"FIG01313248"	"PLF_286_00002499"	"PGF_12789820"		307		"hypothetical protein"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1930"			"PATRIC.287.6647.287.6647.con.0001.CDS.2010996.2011148.rev"	"PATRIC"	"CDS"	2010996	2011148	153	"-"	"FIG00954416"	"PLF_286_00005425"	"PGF_02997003"		50		"FIG00954417: hypothetical protein"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1931"			"PATRIC.287.6647.287.6647.con.0001.CDS.2011145.2012359.rev"	"PATRIC"	"CDS"	2011145	2012359	1215	"-"	"FIG01324789"	"PLF_286_00002787"	"PGF_03850044"		404		"Sodium/glutamate symporter"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.194"			"PATRIC.287.6647.287.6647.con.0001.CDS.201149.203068.rev"	"PATRIC"	"CDS"	201149	203068	1920	"-"	"FIG00000571"	"PLF_286_00002939"	"PGF_08121553"		639		"Signal transduction histidine kinase CheA"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1932"			"PATRIC.287.6647.287.6647.con.0001.CDS.2012398.2013333.rev"	"PATRIC"	"CDS"	2012398	2013333	936	"-"	"FIG00138112"	"PLF_286_00002778"	"PGF_00906931"		311		"Formiminoglutamase (EC 3.5.3.8)"	"GO:0050415|formimidoylglutamase activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1933"			"PATRIC.287.6647.287.6647.con.0001.CDS.2013349.2014077.rev"	"PATRIC"	"CDS"	2013349	2014077	729	"-"	"FIG00022569"	"PLF_286_00002906"	"PGF_08238312"		242		"Transcriptional regulator, IclR family"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1934"			"PATRIC.287.6647.287.6647.con.0001.CDS.2014231.2014971.rev"	"PATRIC"	"CDS"	2014231	2014971	741	"-"	"FIG00445780"	"PLF_286_00004337"	"PGF_00043995"		246		"Putative short-chain dehydrogenase"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1935"			"PATRIC.287.6647.287.6647.con.0001.CDS.2015036.2015707.rev"	"PATRIC"	"CDS"	2015036	2015707	672	"-"	"FIG00133698"	"PLF_286_00000718"	"PGF_00052676"		223		"Similar to phosphoglycolate phosphatase, clustered with ubiquinone biosynthesis SAM-dependent O-methyltransferase"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1936"			"PATRIC.287.6647.287.6647.con.0001.CDS.2015713.2016411.rev"	"PATRIC"	"CDS"	2015713	2016411	699	"-"	"FIG01306713"	"PLF_286_00000680"	"PGF_00417755"		232		"3-demethylubiquinol 3-O-methyltransferase (EC 2.1.1.64) @ 2-polyprenyl-6-hydroxyphenyl methylase (EC 2.1.1.222)"	"GO:0008689|3-demethylubiquinone-9 3-O-methyltransferase activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1937"			"PATRIC.287.6647.287.6647.con.0001.CDS.2016562.2017896.rev"	"PATRIC"	"CDS"	2016562	2017896	1335	"-"	"FIG00138090"	"PLF_286_00002295"	"PGF_02565259"		444		"Methylthioadenosine deaminase (EC 3.5.4.31)"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1938"			"PATRIC.287.6647.287.6647.con.0001.CDS.2018006.2019082.fwd"	"PATRIC"	"CDS"	2018006	2019082	1077	"+"	"FIG00001494"	"PLF_286_00000578"	"PGF_03375688"		358		"S-methyl-5-thioribose-1-phosphate isomerase (EC 5.3.1.23)"	"GO:0046523|S-methyl-5-thioribose-1-phosphate isomerase activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1939"			"PATRIC.287.6647.287.6647.con.0001.CDS.2019319.2022090.fwd"	"PATRIC"	"CDS"	2019319	2022090	2772	"+"	"FIG00000080"	"PLF_286_00000347"	"PGF_03272313"		923		"DNA gyrase subunit A (EC 5.99.1.3)"	"GO:0003918|DNA topoisomerase type II (ATP-hydrolyzing) activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1940"			"PATRIC.287.6647.287.6647.con.0001.CDS.2022178.2023263.fwd"	"PATRIC"	"CDS"	2022178	2023263	1086	"+"	"FIG00000445"	"PLF_286_00000366"	"PGF_04477253"		361		"Phosphoserine aminotransferase (EC 2.6.1.52)"	"GO:0004648|O-phospho-L-serine:2-oxoglutarate aminotransferase activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1941"			"PATRIC.287.6647.287.6647.con.0001.CDS.2023263.2024360.fwd"	"PATRIC"	"CDS"	2023263	2024360	1098	"+"	"FIG00073905"	"PLF_286_00000739"	"PGF_02877184"		365		"Chorismate mutase I (EC 5.4.99.5) / Prephenate dehydratase (EC 4.2.1.51)"	"GO:0004106|chorismate mutase activity;GO:0004664|prephenate dehydratase activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1942"			"PATRIC.287.6647.287.6647.con.0001.CDS.2024393.2025538.fwd"	"PATRIC"	"CDS"	2024393	2025538	1146	"+"	"FIG00032670"	"PLF_286_00109671"	"PGF_01985478"		381		"Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57)"	"GO:0008793|aromatic-amino-acid:2-oxoglutarate aminotransferase activity;GO:0008793|L-phenylalanine:2-oxoglutarate aminotransferase activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1943"			"PATRIC.287.6647.287.6647.con.0001.CDS.2025531.2027771.fwd"	"PATRIC"	"CDS"	2025531	2027771	2241	"+"		"PLF_286_00089901"	"PGF_00419936"		746		"Cyclohexadienyl dehydrogenase (EC 1.3.1.12)(EC 1.3.1.43) / 3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)"	"GO:0008977|prephenate dehydrogenase activity;GO:0047794|cyclohexadienyl dehydrogenase activity;GO:0003866|3-phosphoshikimate 1-carboxyvinyltransferase activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1944"			"PATRIC.287.6647.287.6647.con.0001.CDS.2027771.2028460.fwd"	"PATRIC"	"CDS"	2027771	2028460	690	"+"	"FIG00041008"	"PLF_286_00000641"	"PGF_02455692"		229		"Cytidylate kinase (EC 2.7.4.25)"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1945"			"PATRIC.287.6647.287.6647.con.0001.CDS.2028728.2030407.fwd"	"PATRIC"	"CDS"	2028728	2030407	1680	"+"	"FIG00000210"	"PLF_286_00000541"	"PGF_09939762"		559		"SSU ribosomal protein S1p"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1946"			"PATRIC.287.6647.287.6647.con.0001.CDS.2030544.2030828.fwd"	"PATRIC"	"CDS"	2030544	2030828	285	"+"	"FIG00001021"	"PLF_286_00000998"	"PGF_05693577"		94		"Integration host factor beta subunit"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1947"			"PATRIC.287.6647.287.6647.con.0001.CDS.2030851.2030970.rev"	"PATRIC"	"CDS"	2030851	2030970	120	"-"		"PLF_286_00299911"	"PGF_08218862"		39		"hypothetical protein"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.195"			"PATRIC.287.6647.287.6647.con.0001.CDS.203096.203461.rev"	"PATRIC"	"CDS"	203096	203461	366	"-"	"FIG00000426"	"PLF_286_00003446"	"PGF_10238627"		121		"Chemotaxis regulator - transmits chemoreceptor signals to flagellar motor components CheY"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1948"			"PATRIC.287.6647.287.6647.con.0001.CDS.2031493.2032557.fwd"	"PATRIC"	"CDS"	2031493	2032557	1065	"+"	"FIG00002774"	"PLF_286_00151730"	"PGF_01368372"		354		"hypothetical protein"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1949"			"PATRIC.287.6647.287.6647.con.0001.CDS.2032667.2033935.fwd"	"PATRIC"	"CDS"	2032667	2033935	1269	"+"	"FIG00000532"	"PLF_286_00010945"	"PGF_07093307"		422		"UDP-N-acetyl-D-glucosamine 6-dehydrogenase (EC 1.1.1.136)"	"GO:0047004|UDP-N-acetylglucosamine 6-dehydrogenase activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1950"			"PATRIC.287.6647.287.6647.con.0001.CDS.2033976.2034998.fwd"	"PATRIC"	"CDS"	2033976	2034998	1023	"+"	"FIG00022300"	"PLF_286_00100461"	"PGF_00947503"		340		"UDP-N-acetylglucosaminuronic acid 4-epimerase (EC 5.1.3.7)"	"GO:0003974|UDP-N-acetylglucosamine 4-epimerase activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1951"			"PATRIC.287.6647.287.6647.con.0001.CDS.2034995.2035108.fwd"	"PATRIC"	"CDS"	2034995	2035108	114	"+"		"PLF_286_00183879"	"PGF_04570370"		37		"hypothetical protein"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1952"			"PATRIC.287.6647.287.6647.con.0001.CDS.2035197.2036621.fwd"	"PATRIC"	"CDS"	2035197	2036621	1425	"+"	"FIG00936696"	"PLF_286_00007247"	"PGF_03007710"		474		"hypothetical protein"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.196"			"PATRIC.287.6647.287.6647.con.0001.CDS.203659.204831.rev"	"PATRIC"	"CDS"	203659	204831	1173	"-"	"FIG01954797"	"PLF_286_00003172"	"PGF_01781365"		390		"Methyl-accepting chemotaxis transducer domain protein"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1953"			"PATRIC.287.6647.287.6647.con.0001.CDS.2036743.2037789.fwd"	"PATRIC"	"CDS"	2036743	2037789	1047	"+"		"PLF_286_00203144"	"PGF_06672377"		348		"Glycosyltransferase"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1954"			"PATRIC.287.6647.287.6647.con.0001.CDS.2037794.2039677.fwd"	"PATRIC"	"CDS"	2037794	2039677	1884	"+"	"FIG00035175"	"PLF_286_00007214"	"PGF_05423582"		627		"Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4)"	"GO:0004066|asparagine synthase (glutamine-hydrolyzing) activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1955"			"PATRIC.287.6647.287.6647.con.0001.CDS.2039674.2040825.fwd"	"PATRIC"	"CDS"	2039674	2040825	1152	"+"	"FIG00009775"	"PLF_286_00102986"	"PGF_03057995"		383		"Glycosyl transferase, group 1 family protein"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1956"			"PATRIC.287.6647.287.6647.con.0001.CDS.2040869.2041999.fwd"	"PATRIC"	"CDS"	2040869	2041999	1131	"+"	"FIG00060464"	"PLF_286_00007151"	"PGF_00017103"		376		"Lipid carrier : UDP-N-acetylgalactosaminyltransferase (EC 2.4.1.-) / Alpha-1,3-N-acetylgalactosamine transferase PglA (EC 2.4.1.-); Putative glycosyltransferase"	"GO:0000009|alpha-1,6-mannosyltransferase activity;GO:0000009|alpha-1,2-mannosyltransferase activity;GO:0000009|mannosyltransferase activity;GO:0000009|alpha-1,3-mannosyltransferase activity;GO:0000009|alpha-1,3-galactosyltransferase activity;GO:0000009|UDP-glucose:glycoprotein glucosyltransferase activity;GO:0000009|glycolipid mannosyltransferase activity;GO:0000009|oligosaccharyl transferase activity;GO:0000009|dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity;GO:0000009|acetylglucosaminyltransferase activity;GO:0000009|acetylgalactosaminyltransferase activity;GO:0000009|galactosyltransferase activity;GO:0000009|fucosyltransferase activity;GO:0000009|O antigen polymerase activity;GO:0000009|lipopolysaccharide-1,6-galactosyltransferase activity;GO:0000009|cellulose synthase activity;GO:0000009|9-phenanthrol UDP-glucuronosyltransferase activity;GO:0000009|1-phenanthrol glycosyltransferase activity;GO:0000009|9-phenanthrol glycosyltransferase activity;GO:0000009|1,2-dihydroxy-phenanthrene glycosyltransferase activity;GO:0000009|phenanthrol glycosyltransferase activity;GO:0000009|beta-1,4-mannosyltransferase activity;GO:0000009|alpha-1,2-galactosyltransferase activity;GO:0000009|dolichyl pyrophosphate Man7GlcNAc2 alpha-1,3-glucosyltransferase activity;GO:0000009|lipopolysaccharide-1,5-galactosyltransferase activity;GO:0000009|dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity;GO:0000009|dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity;GO:0000009|inositol phosphoceramide synthase activity;GO:0000009|glucosyltransferase activity;GO:0000009|alpha-(1->3)-fucosyltransferase activity;GO:0000009|alpha-(1->6)-fucosyltransferase activity;GO:0000009|indole-3-butyrate beta-glucosyltransferase activity;GO:0000009|salicylic acid glucosyltransferase (ester-forming) activity;GO:0000009|salicylic acid glucosyltransferase (glucoside-forming) activity;GO:0000009|benzoic acid glucosyltransferase activity;GO:0000009|chondroitin hydrolase activity;GO:0000009|dolichyl-pyrophosphate Man7GlcNAc2 alpha-1,6-mannosyltransferase activity;GO:0000009|cytokinin 9-beta-glucosyltransferase activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1957"			"PATRIC.287.6647.287.6647.con.0001.CDS.2042140.2042958.fwd"	"PATRIC"	"CDS"	2042140	2042958	819	"+"	"FIG00022300"	"PLF_286_00298546"	"PGF_10462175"		272		"UDP-glucose 4-epimerase (EC 5.1.3.2)"	"GO:0003978|UDP-glucose 4-epimerase activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1958"			"PATRIC.287.6647.287.6647.con.0001.CDS.2042955.2043995.fwd"	"PATRIC"	"CDS"	2042955	2043995	1041	"+"	"FIG01955782"	"PLF_286_00001745"	"PGF_00780840"		346		"Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.33)"	"GO:0036380|UDP-N-acetylglucosamine-undecaprenyl-phosphate N-acetylglucosaminephosphotransferase activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1959"			"PATRIC.287.6647.287.6647.con.0001.CDS.2044193.2046190.fwd"	"PATRIC"	"CDS"	2044193	2046190	1998	"+"	"FIG01382841"	"PLF_286_00001459"	"PGF_00401867"		665		"nucleotide sugar epimerase/dehydratase WbpM"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1960"			"PATRIC.287.6647.287.6647.con.0001.CDS.2046381.2046710.fwd"	"PATRIC"	"CDS"	2046381	2046710	330	"+"	"FIG00975595"	"PLF_286_00004630"	"PGF_00421913"		109		"DNA uptake protein and related DNA-binding proteins"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1961"			"PATRIC.287.6647.287.6647.con.0001.CDS.2046927.2048123.rev"	"PATRIC"	"CDS"	2046927	2048123	1197	"-"	"FIG01304780"	"PLF_286_00002044"	"PGF_00403945"		398		"Biosynthetic Aromatic amino acid aminotransferase alpha (EC 2.6.1.57) @ Aromatic-amino-acid aminotransferase (EC 2.6.1.57)"	"GO:0008793|aromatic-amino-acid:2-oxoglutarate aminotransferase activity;GO:0008793|L-phenylalanine:2-oxoglutarate aminotransferase activity"
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1962"			"PATRIC.287.6647.287.6647.con.0001.CDS.2048311.2050323.fwd"	"PATRIC"	"CDS"	2048311	2050323	2013	"+"	"FIG00000146"	"PLF_286_00000273"	"PGF_00950554"		670		"Excinuclease ABC subunit B"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.197"			"PATRIC.287.6647.287.6647.con.0001.CDS.205022.205954.rev"	"PATRIC"	"CDS"	205022	205954	933	"-"	"FIG01304134"	"PLF_286_00002945"	"PGF_01400900"		310		"Transcriptional regulator PA0181, LysR family"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1963"			"PATRIC.287.6647.287.6647.con.0001.CDS.2050327.2051886.rev"	"PATRIC"	"CDS"	2050327	2051886	1560	"-"	"FIG00005204"	"PLF_286_00001563"	"PGF_08094426"		519		"Inner-membrane proton/drug antiporter (MSF type) of tripartite multidrug efflux system"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1964"			"PATRIC.287.6647.287.6647.con.0001.CDS.2051876.2052910.rev"	"PATRIC"	"CDS"	2051876	2052910	1035	"-"	"FIG00001080"	"PLF_286_00003075"	"PGF_09484084"		344		"Membrane fusion component of MSF-type tripartite multidrug efflux system"	
"Pseudomonas aeruginosa RSW8"	"287.6647"	"287.6647.con.0001"	"fig|287.6647.peg.1965"			"PATRIC.287.6647.287.6647.con.0001.CDS.2053013.2053933.fwd"	"PATRIC"	"CDS"	2053013	2053933	921	"+"	"FIG01304134"	"PLF_286_00076615"	"PGF_07987589"		306		"Transcriptional regulator, LysR family"	
