Genome	Genome ID	Accession	PATRIC ID	RefSeq Locus Tag	Alt Locus Tag	Feature ID	Annotation	Feature Type	Start	End	Length	Strand	FIGfam ID	PATRIC genus-specific families (PLfams)	PATRIC cross-genus families (PGfams)	Protein ID	AA Length	Gene Symbol	Product	GO
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1927"			"PATRIC.287.6646.287.6646.con.0001.CDS.2011002.2011154.rev"	"PATRIC"	"CDS"	2011002	2011154	153	"-"	"FIG00954416"	"PLF_286_00005425"	"PGF_02997003"		50		"FIG00954417: hypothetical protein"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1928"			"PATRIC.287.6646.287.6646.con.0001.CDS.2011151.2012365.rev"	"PATRIC"	"CDS"	2011151	2012365	1215	"-"	"FIG01324789"	"PLF_286_00002787"	"PGF_03850044"		404		"Sodium/glutamate symporter"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.194"			"PATRIC.287.6646.287.6646.con.0001.CDS.201149.203068.rev"	"PATRIC"	"CDS"	201149	203068	1920	"-"	"FIG00000571"	"PLF_286_00002939"	"PGF_08121553"		639		"Signal transduction histidine kinase CheA"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1929"			"PATRIC.287.6646.287.6646.con.0001.CDS.2012404.2013339.rev"	"PATRIC"	"CDS"	2012404	2013339	936	"-"	"FIG00138112"	"PLF_286_00002778"	"PGF_00906931"		311		"Formiminoglutamase (EC 3.5.3.8)"	"GO:0050415|formimidoylglutamase activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1930"			"PATRIC.287.6646.287.6646.con.0001.CDS.2013355.2014083.rev"	"PATRIC"	"CDS"	2013355	2014083	729	"-"	"FIG00022569"	"PLF_286_00002906"	"PGF_08238312"		242		"Transcriptional regulator, IclR family"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1931"			"PATRIC.287.6646.287.6646.con.0001.CDS.2014237.2014977.rev"	"PATRIC"	"CDS"	2014237	2014977	741	"-"	"FIG00445780"	"PLF_286_00004337"	"PGF_00043995"		246		"Putative short-chain dehydrogenase"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1932"			"PATRIC.287.6646.287.6646.con.0001.CDS.2015042.2015713.rev"	"PATRIC"	"CDS"	2015042	2015713	672	"-"	"FIG00133698"	"PLF_286_00000718"	"PGF_00052676"		223		"Similar to phosphoglycolate phosphatase, clustered with ubiquinone biosynthesis SAM-dependent O-methyltransferase"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1933"			"PATRIC.287.6646.287.6646.con.0001.CDS.2015719.2016417.rev"	"PATRIC"	"CDS"	2015719	2016417	699	"-"	"FIG01306713"	"PLF_286_00000680"	"PGF_00417755"		232		"3-demethylubiquinol 3-O-methyltransferase (EC 2.1.1.64) @ 2-polyprenyl-6-hydroxyphenyl methylase (EC 2.1.1.222)"	"GO:0008689|3-demethylubiquinone-9 3-O-methyltransferase activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1934"			"PATRIC.287.6646.287.6646.con.0001.CDS.2016568.2017902.rev"	"PATRIC"	"CDS"	2016568	2017902	1335	"-"	"FIG00138090"	"PLF_286_00002295"	"PGF_02565259"		444		"Methylthioadenosine deaminase (EC 3.5.4.31)"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1935"			"PATRIC.287.6646.287.6646.con.0001.CDS.2018012.2019088.fwd"	"PATRIC"	"CDS"	2018012	2019088	1077	"+"	"FIG00001494"	"PLF_286_00000578"	"PGF_03375688"		358		"S-methyl-5-thioribose-1-phosphate isomerase (EC 5.3.1.23)"	"GO:0046523|S-methyl-5-thioribose-1-phosphate isomerase activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1936"			"PATRIC.287.6646.287.6646.con.0001.CDS.2019325.2022096.fwd"	"PATRIC"	"CDS"	2019325	2022096	2772	"+"	"FIG00000080"	"PLF_286_00000347"	"PGF_03272313"		923		"DNA gyrase subunit A (EC 5.99.1.3)"	"GO:0003918|DNA topoisomerase type II (ATP-hydrolyzing) activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1937"			"PATRIC.287.6646.287.6646.con.0001.CDS.2022184.2023269.fwd"	"PATRIC"	"CDS"	2022184	2023269	1086	"+"	"FIG00000445"	"PLF_286_00000366"	"PGF_04477253"		361		"Phosphoserine aminotransferase (EC 2.6.1.52)"	"GO:0004648|O-phospho-L-serine:2-oxoglutarate aminotransferase activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1938"			"PATRIC.287.6646.287.6646.con.0001.CDS.2023269.2024366.fwd"	"PATRIC"	"CDS"	2023269	2024366	1098	"+"	"FIG00073905"	"PLF_286_00000739"	"PGF_02877184"		365		"Chorismate mutase I (EC 5.4.99.5) / Prephenate dehydratase (EC 4.2.1.51)"	"GO:0004106|chorismate mutase activity;GO:0004664|prephenate dehydratase activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1939"			"PATRIC.287.6646.287.6646.con.0001.CDS.2024399.2025544.fwd"	"PATRIC"	"CDS"	2024399	2025544	1146	"+"	"FIG00032670"	"PLF_286_00109671"	"PGF_01985478"		381		"Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57)"	"GO:0008793|aromatic-amino-acid:2-oxoglutarate aminotransferase activity;GO:0008793|L-phenylalanine:2-oxoglutarate aminotransferase activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1940"			"PATRIC.287.6646.287.6646.con.0001.CDS.2025537.2027777.fwd"	"PATRIC"	"CDS"	2025537	2027777	2241	"+"		"PLF_286_00089901"	"PGF_00419936"		746		"Cyclohexadienyl dehydrogenase (EC 1.3.1.12)(EC 1.3.1.43) / 3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)"	"GO:0008977|prephenate dehydrogenase activity;GO:0047794|cyclohexadienyl dehydrogenase activity;GO:0003866|3-phosphoshikimate 1-carboxyvinyltransferase activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1941"			"PATRIC.287.6646.287.6646.con.0001.CDS.2027777.2028466.fwd"	"PATRIC"	"CDS"	2027777	2028466	690	"+"	"FIG00041008"	"PLF_286_00000641"	"PGF_02455692"		229		"Cytidylate kinase (EC 2.7.4.25)"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1942"			"PATRIC.287.6646.287.6646.con.0001.CDS.2028734.2030413.fwd"	"PATRIC"	"CDS"	2028734	2030413	1680	"+"	"FIG00000210"	"PLF_286_00000541"	"PGF_09939762"		559		"SSU ribosomal protein S1p"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1943"			"PATRIC.287.6646.287.6646.con.0001.CDS.2030550.2030834.fwd"	"PATRIC"	"CDS"	2030550	2030834	285	"+"	"FIG00001021"	"PLF_286_00000998"	"PGF_05693577"		94		"Integration host factor beta subunit"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1944"			"PATRIC.287.6646.287.6646.con.0001.CDS.2030857.2030976.rev"	"PATRIC"	"CDS"	2030857	2030976	120	"-"		"PLF_286_00299911"	"PGF_08218862"		39		"hypothetical protein"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.195"			"PATRIC.287.6646.287.6646.con.0001.CDS.203096.203461.rev"	"PATRIC"	"CDS"	203096	203461	366	"-"	"FIG00000426"	"PLF_286_00003446"	"PGF_10238627"		121		"Chemotaxis regulator - transmits chemoreceptor signals to flagellar motor components CheY"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1945"			"PATRIC.287.6646.287.6646.con.0001.CDS.2031499.2032563.fwd"	"PATRIC"	"CDS"	2031499	2032563	1065	"+"	"FIG00002774"	"PLF_286_00151730"	"PGF_01368372"		354		"hypothetical protein"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1946"			"PATRIC.287.6646.287.6646.con.0001.CDS.2032673.2033941.fwd"	"PATRIC"	"CDS"	2032673	2033941	1269	"+"	"FIG00000532"	"PLF_286_00010945"	"PGF_07093307"		422		"UDP-N-acetyl-D-glucosamine 6-dehydrogenase (EC 1.1.1.136)"	"GO:0047004|UDP-N-acetylglucosamine 6-dehydrogenase activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1947"			"PATRIC.287.6646.287.6646.con.0001.CDS.2033982.2035004.fwd"	"PATRIC"	"CDS"	2033982	2035004	1023	"+"	"FIG00022300"	"PLF_286_00100461"	"PGF_00947503"		340		"UDP-N-acetylglucosaminuronic acid 4-epimerase (EC 5.1.3.7)"	"GO:0003974|UDP-N-acetylglucosamine 4-epimerase activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1948"			"PATRIC.287.6646.287.6646.con.0001.CDS.2035001.2035114.fwd"	"PATRIC"	"CDS"	2035001	2035114	114	"+"		"PLF_286_00183879"	"PGF_04570370"		37		"hypothetical protein"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1949"			"PATRIC.287.6646.287.6646.con.0001.CDS.2035203.2036627.fwd"	"PATRIC"	"CDS"	2035203	2036627	1425	"+"	"FIG00936696"	"PLF_286_00007247"	"PGF_03007710"		474		"hypothetical protein"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.196"			"PATRIC.287.6646.287.6646.con.0001.CDS.203659.204831.rev"	"PATRIC"	"CDS"	203659	204831	1173	"-"	"FIG01954797"	"PLF_286_00003172"	"PGF_01781365"		390		"Methyl-accepting chemotaxis transducer domain protein"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1950"			"PATRIC.287.6646.287.6646.con.0001.CDS.2036749.2037795.fwd"	"PATRIC"	"CDS"	2036749	2037795	1047	"+"		"PLF_286_00203144"	"PGF_06672377"		348		"Glycosyltransferase"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1951"			"PATRIC.287.6646.287.6646.con.0001.CDS.2037800.2039683.fwd"	"PATRIC"	"CDS"	2037800	2039683	1884	"+"	"FIG00035175"	"PLF_286_00007214"	"PGF_05423582"		627		"Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4)"	"GO:0004066|asparagine synthase (glutamine-hydrolyzing) activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1952"			"PATRIC.287.6646.287.6646.con.0001.CDS.2039680.2040831.fwd"	"PATRIC"	"CDS"	2039680	2040831	1152	"+"		"PLF_286_00102986"	"PGF_03057995"		383		"Glycosyl transferase, group 1 family protein"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1953"			"PATRIC.287.6646.287.6646.con.0001.CDS.2040875.2042005.fwd"	"PATRIC"	"CDS"	2040875	2042005	1131	"+"	"FIG00060464"	"PLF_286_00007151"	"PGF_00017103"		376		"Lipid carrier : UDP-N-acetylgalactosaminyltransferase (EC 2.4.1.-) / Alpha-1,3-N-acetylgalactosamine transferase PglA (EC 2.4.1.-); Putative glycosyltransferase"	"GO:0000009|alpha-1,6-mannosyltransferase activity;GO:0000009|alpha-1,2-mannosyltransferase activity;GO:0000009|mannosyltransferase activity;GO:0000009|alpha-1,3-mannosyltransferase activity;GO:0000009|alpha-1,3-galactosyltransferase activity;GO:0000009|UDP-glucose:glycoprotein glucosyltransferase activity;GO:0000009|glycolipid mannosyltransferase activity;GO:0000009|oligosaccharyl transferase activity;GO:0000009|dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity;GO:0000009|acetylglucosaminyltransferase activity;GO:0000009|acetylgalactosaminyltransferase activity;GO:0000009|galactosyltransferase activity;GO:0000009|fucosyltransferase activity;GO:0000009|O antigen polymerase activity;GO:0000009|lipopolysaccharide-1,6-galactosyltransferase activity;GO:0000009|cellulose synthase activity;GO:0000009|9-phenanthrol UDP-glucuronosyltransferase activity;GO:0000009|1-phenanthrol glycosyltransferase activity;GO:0000009|9-phenanthrol glycosyltransferase activity;GO:0000009|1,2-dihydroxy-phenanthrene glycosyltransferase activity;GO:0000009|phenanthrol glycosyltransferase activity;GO:0000009|beta-1,4-mannosyltransferase activity;GO:0000009|alpha-1,2-galactosyltransferase activity;GO:0000009|dolichyl pyrophosphate Man7GlcNAc2 alpha-1,3-glucosyltransferase activity;GO:0000009|lipopolysaccharide-1,5-galactosyltransferase activity;GO:0000009|dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity;GO:0000009|dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity;GO:0000009|inositol phosphoceramide synthase activity;GO:0000009|glucosyltransferase activity;GO:0000009|alpha-(1->3)-fucosyltransferase activity;GO:0000009|alpha-(1->6)-fucosyltransferase activity;GO:0000009|indole-3-butyrate beta-glucosyltransferase activity;GO:0000009|salicylic acid glucosyltransferase (ester-forming) activity;GO:0000009|salicylic acid glucosyltransferase (glucoside-forming) activity;GO:0000009|benzoic acid glucosyltransferase activity;GO:0000009|chondroitin hydrolase activity;GO:0000009|dolichyl-pyrophosphate Man7GlcNAc2 alpha-1,6-mannosyltransferase activity;GO:0000009|cytokinin 9-beta-glucosyltransferase activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1954"			"PATRIC.287.6646.287.6646.con.0001.CDS.2042146.2042964.fwd"	"PATRIC"	"CDS"	2042146	2042964	819	"+"	"FIG00022300"	"PLF_286_00298546"	"PGF_10462175"		272		"UDP-glucose 4-epimerase (EC 5.1.3.2)"	"GO:0003978|UDP-glucose 4-epimerase activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1955"			"PATRIC.287.6646.287.6646.con.0001.CDS.2042961.2044001.fwd"	"PATRIC"	"CDS"	2042961	2044001	1041	"+"	"FIG01955782"	"PLF_286_00001745"	"PGF_00780840"		346		"Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.33)"	"GO:0036380|UDP-N-acetylglucosamine-undecaprenyl-phosphate N-acetylglucosaminephosphotransferase activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1956"			"PATRIC.287.6646.287.6646.con.0001.CDS.2044199.2046196.fwd"	"PATRIC"	"CDS"	2044199	2046196	1998	"+"	"FIG01382841"	"PLF_286_00001459"	"PGF_00401867"		665		"nucleotide sugar epimerase/dehydratase WbpM"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1957"			"PATRIC.287.6646.287.6646.con.0001.CDS.2046387.2046716.fwd"	"PATRIC"	"CDS"	2046387	2046716	330	"+"	"FIG00975595"	"PLF_286_00004630"	"PGF_00421913"		109		"DNA uptake protein and related DNA-binding proteins"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1958"			"PATRIC.287.6646.287.6646.con.0001.CDS.2046933.2048129.rev"	"PATRIC"	"CDS"	2046933	2048129	1197	"-"	"FIG01304780"	"PLF_286_00002044"	"PGF_00403945"		398		"Biosynthetic Aromatic amino acid aminotransferase alpha (EC 2.6.1.57) @ Aromatic-amino-acid aminotransferase (EC 2.6.1.57)"	"GO:0008793|aromatic-amino-acid:2-oxoglutarate aminotransferase activity;GO:0008793|L-phenylalanine:2-oxoglutarate aminotransferase activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1959"			"PATRIC.287.6646.287.6646.con.0001.CDS.2048317.2050329.fwd"	"PATRIC"	"CDS"	2048317	2050329	2013	"+"	"FIG00000146"	"PLF_286_00000273"	"PGF_00950554"		670		"Excinuclease ABC subunit B"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.197"			"PATRIC.287.6646.287.6646.con.0001.CDS.205022.205954.rev"	"PATRIC"	"CDS"	205022	205954	933	"-"	"FIG01304134"	"PLF_286_00002945"	"PGF_01400900"		310		"Transcriptional regulator PA0181, LysR family"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1960"			"PATRIC.287.6646.287.6646.con.0001.CDS.2050333.2051892.rev"	"PATRIC"	"CDS"	2050333	2051892	1560	"-"	"FIG00005204"	"PLF_286_00001563"	"PGF_08094426"		519		"Inner-membrane proton/drug antiporter (MSF type) of tripartite multidrug efflux system"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1961"			"PATRIC.287.6646.287.6646.con.0001.CDS.2051882.2052916.rev"	"PATRIC"	"CDS"	2051882	2052916	1035	"-"	"FIG00001080"	"PLF_286_00003075"	"PGF_09484084"		344		"Membrane fusion component of MSF-type tripartite multidrug efflux system"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1962"			"PATRIC.287.6646.287.6646.con.0001.CDS.2053019.2053939.fwd"	"PATRIC"	"CDS"	2053019	2053939	921	"+"	"FIG01304134"	"PLF_286_00076615"	"PGF_07987589"		306		"Transcriptional regulator, LysR family"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1963"			"PATRIC.287.6646.287.6646.con.0001.CDS.2053977.2055461.fwd"	"PATRIC"	"CDS"	2053977	2055461	1485	"+"	"FIG00000773"	"PLF_286_00003069"	"PGF_00008335"		494		"Glutamyl-tRNA synthetase (EC 6.1.1.17)"	"GO:0004818|glutamate-tRNA ligase activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.2"			"PATRIC.287.6646.287.6646.con.0001.CDS.2056.3159.fwd"	"PATRIC"	"CDS"	2056	3159	1104	"+"	"FIG00066425"	"PLF_286_00000473"	"PGF_06473395"		367		"DNA polymerase III beta subunit (EC 2.7.7.7)"	"GO:0003887|DNA-directed DNA polymerase activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1964"			"PATRIC.287.6646.287.6646.con.0001.CDS.2056312.2056854.fwd"	"PATRIC"	"CDS"	2056312	2056854	543	"+"	"FIG00554417"	"PLF_286_00364200"	"PGF_07182652"		180		"Transcriptional regulator, AcrR family"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1965"			"PATRIC.287.6646.287.6646.con.0001.CDS.2056866.2057723.fwd"	"PATRIC"	"CDS"	2056866	2057723	858	"+"	"FIG00953521"	"PLF_286_00004426"	"PGF_00972249"		285		"Putative hydrolase"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1966"			"PATRIC.287.6646.287.6646.con.0001.CDS.2057836.2058483.fwd"	"PATRIC"	"CDS"	2057836	2058483	648	"+"	"FIG00000591"	"PLF_286_00003606"	"PGF_00730641"		215		"4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) @ 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)"	"GO:0008700|4-hydroxy-2-oxoglutarate aldolase activity;GO:0008675|2-dehydro-3-deoxy-phosphogluconate aldolase activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1967"			"PATRIC.287.6646.287.6646.con.0001.CDS.2058483.2058920.fwd"	"PATRIC"	"CDS"	2058483	2058920	438	"+"	"FIG00002571"	"PLF_286_00008081"	"PGF_12762893"		145		"hypothetical protein"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1968"			"PATRIC.287.6646.287.6646.con.0001.CDS.2059013.2059972.fwd"	"PATRIC"	"CDS"	2059013	2059972	960	"+"	"FIG00001415"	"PLF_286_00092467"	"PGF_00413340"		319		"tRNA-dihydrouridine(16) synthase"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1969"			"PATRIC.287.6646.287.6646.con.0001.CDS.2059987.2060733.rev"	"PATRIC"	"CDS"	2059987	2060733	747	"-"	"FIG00975245"	"PLF_286_00076097"	"PGF_10532194"		248		"Oxidoreductase, short-chain dehydrogenase/reductase family"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.198"			"PATRIC.287.6646.287.6646.con.0001.CDS.206071.206823.fwd"	"PATRIC"	"CDS"	206071	206823	753	"+"	"FIG00445780"	"PLF_286_00040892"	"PGF_00042688"		250		"Cyclic-di-GMP-binding biofilm dispersal mediator protein"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1970"			"PATRIC.287.6646.287.6646.con.0001.CDS.2060750.2061553.rev"	"PATRIC"	"CDS"	2060750	2061553	804	"-"	"FIG00817632"	"PLF_286_00004561"	"PGF_00012071"		267		"Histone acetyltransferase HPA2 and related acetyltransferases"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1971"			"PATRIC.287.6646.287.6646.con.0001.CDS.2061711.2062160.fwd"	"PATRIC"	"CDS"	2061711	2062160	450	"+"	"FIG00008665"	"PLF_286_00439453"	"PGF_03062230"		149		"16 kDa heat shock protein A"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1972"			"PATRIC.287.6646.287.6646.con.0001.CDS.2062204.2063532.rev"	"PATRIC"	"CDS"	2062204	2063532	1329	"-"	"FIG01345119"	"PLF_286_00005075"	"PGF_08225224"		442		"hypothetical protein"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1973"			"PATRIC.287.6646.287.6646.con.0001.CDS.2063644.2064570.fwd"	"PATRIC"	"CDS"	2063644	2064570	927	"+"	"FIG01304134"	"PLF_286_00437312"	"PGF_12825166"		308		"Transcriptional regulator PA3124, LysR family"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1974"			"PATRIC.287.6646.287.6646.con.0001.CDS.2064634.2065011.fwd"	"PATRIC"	"CDS"	2064634	2065011	378	"+"	"FIG00538044"	"PLF_286_00002786"	"PGF_02690675"		125		"RidA/YER057c/UK114 superfamily protein"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1975"			"PATRIC.287.6646.287.6646.con.0001.CDS.2065104.2065997.rev"	"PATRIC"	"CDS"	2065104	2065997	894	"-"	"FIG00896278"	"PLF_286_00355869"	"PGF_07987589"		297		"Transcriptional regulator, LysR family"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1976"			"PATRIC.287.6646.287.6646.con.0001.CDS.2066160.2067584.fwd"	"PATRIC"	"CDS"	2066160	2067584	1425	"+"	"FIG00000280"	"PLF_286_00000212"	"PGF_00419420"		474		"3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)"	"GO:0003861|3-isopropylmalate dehydratase activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1977"			"PATRIC.287.6646.287.6646.con.0001.CDS.2067596.2068234.fwd"	"PATRIC"	"CDS"	2067596	2068234	639	"+"	"FIG00000282"	"PLF_286_00000240"	"PGF_06660812"		212		"3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)"	"GO:0003861|3-isopropylmalate dehydratase activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1978"			"PATRIC.287.6646.287.6646.con.0001.CDS.2068306.2069067.fwd"	"PATRIC"	"CDS"	2068306	2069067	762	"+"	"FIG01238125"	"PLF_286_00004341"	"PGF_00049546"		253		"SAM-dependent methyltransferase YafE (UbiE paralog)"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1979"			"PATRIC.287.6646.287.6646.con.0001.CDS.2069126.2070208.fwd"	"PATRIC"	"CDS"	2069126	2070208	1083	"+"	"FIG00000341"	"PLF_286_00000399"	"PGF_07191648"		360		"3-isopropylmalate dehydrogenase (EC 1.1.1.85)"	"GO:0003862|3-isopropylmalate dehydrogenase activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.199"			"PATRIC.287.6646.287.6646.con.0001.CDS.206923.208533.rev"	"PATRIC"	"CDS"	206923	208533	1611	"-"	"FIG00016566"	"PLF_286_00282587"	"PGF_07744023"		536		"Arylsulfatase (EC 3.1.6.1)"	"GO:0004065|arylsulfatase activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1980"			"PATRIC.287.6646.287.6646.con.0001.CDS.2070278.2071390.fwd"	"PATRIC"	"CDS"	2070278	2071390	1113	"+"	"FIG00026137"	"PLF_286_00000689"	"PGF_00067188"		370		"Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)"	"GO:0004073|aspartate-semialdehyde dehydrogenase activity"
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1981"			"PATRIC.287.6646.287.6646.con.0001.CDS.2071492.2072502.fwd"	"PATRIC"	"CDS"	2071492	2072502	1011	"+"	"FIG00026137"	"PLF_286_00003750"	"PGF_00064389"		336		"Semialdehyde dehydrogenase, USG-1 protein"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1982"			"PATRIC.287.6646.287.6646.con.0001.CDS.2072671.2075430.fwd"	"PATRIC"	"CDS"	2072671	2075430	2760	"+"	"FIG01553286"	"PLF_286_00001832"	"PGF_08196218"		919		"Probable type IV pilus assembly FimV-related transmembrane protein"	
"Pseudomonas aeruginosa SPT18"	"287.6646"	"287.6646.con.0001"	"fig|287.6646.peg.1983"			"PATRIC.287.6646.287.6646.con.0001.CDS.2075452.2076309.fwd"	"PATRIC"	"CDS"	2075452	2076309	858	"+"		"PLF_286_00003055"	"PGF_00413290"		285		"tRNA pseudouridine(38-40) synthase (EC 5.4.99.12)"	"GO:0009982|pseudouridine synthase activity"
