Genome	Genome ID	Accession	PATRIC ID	RefSeq Locus Tag	Alt Locus Tag	Feature ID	Annotation	Feature Type	Start	End	Length	Strand	FIGfam ID	PATRIC genus-specific families (PLfams)	PATRIC cross-genus families (PGfams)	Protein ID	AA Length	Gene Symbol	Product	GO
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1566"			"PATRIC.287.6645.287.6645.con.0001.CDS.1644073.1647234.fwd"	"PATRIC"	"CDS"	1644073	1647234	3162	"+"	"FIG00034851"	"PLF_286_00002590"	"PGF_03037364"		1053		"Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexQ of MexPQ-OpmE system"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1567"			"PATRIC.287.6645.287.6645.con.0001.CDS.1647231.1648706.fwd"	"PATRIC"	"CDS"	1647231	1648706	1476	"+"	"FIG00006235"	"PLF_286_00002985"	"PGF_02917411"		491		"Multidrug efflux system, outer membrane factor lipoprotein => OpmE of MexPQ-OpmE system"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1568"			"PATRIC.287.6645.287.6645.con.0001.CDS.1649304.1649498.fwd"	"PATRIC"	"CDS"	1649304	1649498	195	"+"	"FIG00005595"	"PLF_286_00004628"	"PGF_00419526"		64		"Copper chaperone"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.161"			"PATRIC.287.6645.287.6645.con.0001.CDS.164984.166081.fwd"	"PATRIC"	"CDS"	164984	166081	1098	"+"	"FIG00741396"	"PLF_286_00003798"	"PGF_07088295"		365		"Nucleoside ABC transporter, substrate-binding protein"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1569"			"PATRIC.287.6645.287.6645.con.0001.CDS.1649899.1650936.fwd"	"PATRIC"	"CDS"	1649899	1650936	1038	"+"	"FIG00954361"	"PLF_286_00002912"	"PGF_00324263"		345		"3-oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41)"	"GO:0004315|3-oxoacyl-[acyl-carrier-protein] synthase activity"
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1570"			"PATRIC.287.6645.287.6645.con.0001.CDS.1650969.1651955.fwd"	"PATRIC"	"CDS"	1650969	1651955	987	"+"	"FIG00953192"	"PLF_286_00002920"	"PGF_08239089"		328		"3-oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41)"	"GO:0004315|3-oxoacyl-[acyl-carrier-protein] synthase activity"
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1571"			"PATRIC.287.6645.287.6645.con.0001.CDS.1651986.1653419.fwd"	"PATRIC"	"CDS"	1651986	1653419	1434	"+"	"FIG00000117"	"PLF_286_00002807"	"PGF_04902652"		477		"Formerly called adenylosuccinate lyase (similar to archaeal version), but most likely something else"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1572"			"PATRIC.287.6645.287.6645.con.0001.CDS.1653419.1654870.fwd"	"PATRIC"	"CDS"	1653419	1654870	1452	"+"	"FIG00001777"	"PLF_286_00002860"	"PGF_04902652"		483		"Formerly called adenylosuccinate lyase (similar to archaeal version), but most likely something else"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1573"			"PATRIC.287.6645.287.6645.con.0001.CDS.1654920.1655993.fwd"	"PATRIC"	"CDS"	1654920	1655993	1074	"+"	"FIG00481373"	"PLF_286_00003250"	"PGF_06788576"		357		"SAM-dependent methyltransferase"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1574"			"PATRIC.287.6645.287.6645.con.0001.CDS.1656499.1657350.fwd"	"PATRIC"	"CDS"	1656499	1657350	852	"+"	"FIG00055202"	"PLF_286_00007712"	"PGF_03097747"		283		"ABC transporter, ATP-binding protein (cluster 1, maltose/g3p/polyamine/iron); ABC transporter, ATP-binding protein (cluster 10, nitrate/sulfonate/bicarbonate)"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1575"			"PATRIC.287.6645.287.6645.con.0001.CDS.1657391.1658398.fwd"	"PATRIC"	"CDS"	1657391	1658398	1008	"+"	"FIG00004568"	"PLF_286_00007654"	"PGF_00010222"		335		"ABC transporter, substrate-binding protein (cluster 10, nitrate/sulfonate/bicarbonate)"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1576"			"PATRIC.287.6645.287.6645.con.0001.CDS.1658395.1659171.fwd"	"PATRIC"	"CDS"	1658395	1659171	777	"+"	"FIG01955977"	"PLF_286_00007669"	"PGF_10519324"		258		"ABC transporter, permease protein (cluster 10, nitrate/sulfonate/bicarbonate)"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1577"			"PATRIC.287.6645.287.6645.con.0001.CDS.1659177.1659938.fwd"	"PATRIC"	"CDS"	1659177	1659938	762	"+"	"FIG00621114"	"PLF_286_00007859"	"PGF_10532194"		253		"Oxidoreductase, short-chain dehydrogenase/reductase family"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1578"			"PATRIC.287.6645.287.6645.con.0001.CDS.1659952.1660482.fwd"	"PATRIC"	"CDS"	1659952	1660482	531	"+"	"FIG00933750"	"PLF_286_00007643"	"PGF_00019291"		176		"Mannose-6-phosphate isomerase"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1579"			"PATRIC.287.6645.287.6645.con.0001.CDS.1660491.1661360.fwd"	"PATRIC"	"CDS"	1660491	1661360	870	"+"	"FIG00638284"	"PLF_286_00007868"	"PGF_10326016"		289		"Putative hydrolase"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1580"			"PATRIC.287.6645.287.6645.con.0001.CDS.1661353.1662186.fwd"	"PATRIC"	"CDS"	1661353	1662186	834	"+"	"FIG00022569"	"PLF_286_00007662"	"PGF_08238312"		277		"Transcriptional regulator, IclR family"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.162"			"PATRIC.287.6645.287.6645.con.0001.CDS.166154.167116.fwd"	"PATRIC"	"CDS"	166154	167116	963	"+"	"FIG00003889"	"PLF_286_00004045"	"PGF_02542357"		320		"2-Oxobutyrate oxidase, putative"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1581"			"PATRIC.287.6645.287.6645.con.0001.CDS.1662173.1662970.fwd"	"PATRIC"	"CDS"	1662173	1662970	798	"+"	"FIG00621114"	"PLF_286_00008234"	"PGF_10355874"		265		"Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1582"			"PATRIC.287.6645.287.6645.con.0001.CDS.1662963.1664645.fwd"	"PATRIC"	"CDS"	1662963	1664645	1683	"+"	"FIG00452446"	"PLF_286_00019726"	"PGF_09220769"		560		"Thiamine pyrophosphate-requiring enzymes"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1583"			"PATRIC.287.6645.287.6645.con.0001.CDS.1664656.1665459.fwd"	"PATRIC"	"CDS"	1664656	1665459	804	"+"	"FIG01959000"	"PLF_286_00007670"	"PGF_06125525"		267		"Aspartate dehydrogenase homolog"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1584"			"PATRIC.287.6645.287.6645.con.0001.CDS.1665471.1666955.fwd"	"PATRIC"	"CDS"	1665471	1666955	1485	"+"	"FIG01292786"	"PLF_286_00008145"	"PGF_12712757"		494		"Aldehyde dehydrogenase"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1585"			"PATRIC.287.6645.287.6645.con.0001.CDS.1666969.1667934.fwd"	"PATRIC"	"CDS"	1666969	1667934	966	"+"	"FIG01955890"	"PLF_286_00007641"	"PGF_00644833"		321		"Glyoxalase family protein"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1586"			"PATRIC.287.6645.287.6645.con.0001.CDS.1667942.1668259.fwd"	"PATRIC"	"CDS"	1667942	1668259	318	"+"		"PLF_286_00007956"	"PGF_08225224"		105		"hypothetical protein"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1587"			"PATRIC.287.6645.287.6645.con.0001.CDS.1668261.1668479.fwd"	"PATRIC"	"CDS"	1668261	1668479	219	"+"	"FIG00638284"	"PLF_286_00007706"	"PGF_01341128"		72		"hypothetical protein"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1588"			"PATRIC.287.6645.287.6645.con.0001.CDS.1668502.1669521.fwd"	"PATRIC"	"CDS"	1668502	1669521	1020	"+"	"FIG01955906"	"PLF_286_00007664"	"PGF_01074297"		339		"Vanillate O-demethylase oxygenase subunit (EC 1.14.13.82)"	"GO:0018489|vanillate monooxygenase activity"
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1589"			"PATRIC.287.6645.287.6645.con.0001.CDS.1669518.1669952.fwd"	"PATRIC"	"CDS"	1669518	1669952	435	"+"	"FIG00538044"	"PLF_286_00008059"	"PGF_02690675"		144		"RidA/YER057c/UK114 superfamily protein"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1590"			"PATRIC.287.6645.287.6645.con.0001.CDS.1669967.1670923.fwd"	"PATRIC"	"CDS"	1669967	1670923	957	"+"	"FIG00001276"	"PLF_286_00007581"	"PGF_06350405"		318		"Flavodoxin reductases (ferredoxin-NADPH reductases) family 1; Vanillate O-demethylase oxidoreductase (EC 1.14.13.-)"	"GO:0008688|3-(3-hydroxyphenyl)propionate hydroxylase activity;GO:0008688|4-chlorobenzaldehyde oxidase activity;GO:0008688|3,5-xylenol methylhydroxylase activity;GO:0008688|phenylacetate hydroxylase activity;GO:0008688|4-nitrophenol 4-monooxygenase activity;GO:0008688|dimethyl sulfide monooxygenase activity;GO:0008688|alpha-pinene monooxygenase [NADH] activity;GO:0008688|phenanthrene 9,10-monooxygenase activity;GO:0008688|1-hydroxy-2-naphthoate hydroxylase activity;GO:0008688|toluene 4-monooxygenase activity;GO:0008688|xylene monooxygenase activity;GO:0008688|dibenzothiophene monooxygenase activity;GO:0008688|6-hydroxy-3-methyl-2-oxo-1,2-dihydroquinoline 6-monooxygenase activity;GO:0008688|chlorophenol 4-monooxygenase activity;GO:0008688|carbon disulfide oxygenase activity;GO:0008688|toluene 2-monooxygenase activity;GO:0008688|1-hydroxy-2-oxolimonene 1,2-monooxygenase activity;GO:0008688|phenanthrene 1,2-monooxygenase activity;GO:0008688|tetrahydrofuran hydroxylase activity;GO:0008688|styrene monooxygenase activity;GO:0008688|toluene-4-sulfonate monooxygenase activity;GO:0008688|toluene-sulfonate methyl-monooxygenase activity;GO:0008688|3-methyl-2-oxo-1,2-dihydroquinoline 6-monooxygenase activity;GO:0008688|2-hydroxy-phenylacetate hydroxylase activity;GO:0008688|2-oxo-delta3-4,5,5-trimethylcyclopentenylacetyl-CoA 1,2-monooxygenase activity;GO:0008688|phenanthrene 3,4-monooxygenase activity;GO:0008688|toluene 3-monooxygenase activity;GO:0008688|4-hydroxyphenylacetate,NADH:oxygen oxidoreductase (3-hydroxylating) activity;GO:0008688|limonene monooxygenase activity;GO:0008688|2-methylnaphthalene hydroxylase activity;GO:0008688|1-methylnaphthalene hydroxylase activity;GO:0008688|bisphenol A hydroxylase A activity;GO:0008688|salicylate 5-hydroxylase activity;GO:0008688|isobutylamine N-hydroxylase activity;GO:0008688|branched-chain dodecylbenzene sulfonate monooxygenase activity;GO:0008688|3-HSA hydroxylase activity;GO:0008688|4-hydroxypyridine-3-hydroxylase activity;GO:0008688|2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase activity;GO:0008688|6-hydroxynicotinate 3-monooxygenase activity;GO:0008688|tocotrienol omega-hydroxylase activity;GO:0008688|thalianol hydroxylase activity"
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1591"			"PATRIC.287.6645.287.6645.con.0001.CDS.1671188.1671376.rev"	"PATRIC"	"CDS"	1671188	1671376	189	"-"		"PLF_286_00172326"	"PGF_05801188"		62		"hypothetical protein"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1592"			"PATRIC.287.6645.287.6645.con.0001.CDS.1671394.1672611.fwd"	"PATRIC"	"CDS"	1671394	1672611	1218	"+"	"FIG00638284"	"PLF_286_00007549"	"PGF_06898295"		405		"hypothetical protein"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.163"			"PATRIC.287.6645.287.6645.con.0001.CDS.167221.168171.fwd"	"PATRIC"	"CDS"	167221	168171	951	"+"	"FIG00000687"	"PLF_286_00000855"	"PGF_00035194"		316		"Adenosine deaminase (EC 3.5.4.4)"	"GO:0004000|adenosine deaminase activity"
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1593"			"PATRIC.287.6645.287.6645.con.0001.CDS.1672673.1672852.rev"	"PATRIC"	"CDS"	1672673	1672852	180	"-"	"FIG01397223"	"PLF_286_00004813"	"PGF_00425868"		59		"FIG00350425: hypothetical protein"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1594"			"PATRIC.287.6645.287.6645.con.0001.CDS.1672961.1673599.rev"	"PATRIC"	"CDS"	1672961	1673599	639	"-"	"FIG00000290"	"PLF_286_00000694"	"PGF_08394843"		212		"Endonuclease III (EC 4.2.99.18)"	"GO:0003906|DNA-(apurinic or apyrimidinic site) lyase activity"
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1595"			"PATRIC.287.6645.287.6645.con.0001.CDS.1673596.1674312.rev"	"PATRIC"	"CDS"	1673596	1674312	717	"-"	"FIG00134060"	"PLF_286_00002124"	"PGF_00424141"		238		"Electron transport complex protein RnfE"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1596"			"PATRIC.287.6645.287.6645.con.0001.CDS.1674305.1674949.rev"	"PATRIC"	"CDS"	1674305	1674949	645	"-"	"FIG00002689"	"PLF_286_00003452"	"PGF_01484108"		214		"Electron transport complex protein RnfG"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1597"			"PATRIC.287.6645.287.6645.con.0001.CDS.1674949.1675983.rev"	"PATRIC"	"CDS"	1674949	1675983	1035	"-"	"FIG00022976"	"PLF_286_00001573"	"PGF_01678333"		344		"Electron transport complex protein RnfD"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1598"			"PATRIC.287.6645.287.6645.con.0001.CDS.1675986.1678310.rev"	"PATRIC"	"CDS"	1675986	1678310	2325	"-"	"FIG00018536"	"PLF_286_00003963"	"PGF_04400591"		774		"Electron transport complex protein RnfC"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1599"			"PATRIC.287.6645.287.6645.con.0001.CDS.1678307.1678873.rev"	"PATRIC"	"CDS"	1678307	1678873	567	"-"	"FIG00133292"	"PLF_286_00091778"	"PGF_10542033"		188		"Electron transport complex protein RnfB"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1600"			"PATRIC.287.6645.287.6645.con.0001.CDS.1678870.1679454.rev"	"PATRIC"	"CDS"	1678870	1679454	585	"-"	"FIG00001505"	"PLF_286_00002143"	"PGF_00424131"		194		"Electron transport complex protein RnfA"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1601"			"PATRIC.287.6645.287.6645.con.0001.CDS.1679591.1680028.rev"	"PATRIC"	"CDS"	1679591	1680028	438	"-"	"FIG00958982"	"PLF_286_00004596"	"PGF_00324212"		145		"Inhibitor of bacterial Tse3 lysozyme, periplasmic => Tsi3"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1602"			"PATRIC.287.6645.287.6645.con.0001.CDS.1680025.1681251.rev"	"PATRIC"	"CDS"	1680025	1681251	1227	"-"	"FIG00958898"	"PLF_286_00003931"	"PGF_00215008"		408		"Bacterial lysozyme Tse3, effector of type VI secretion system"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1603"			"PATRIC.287.6645.287.6645.con.0001.CDS.1681338.1682138.rev"	"PATRIC"	"CDS"	1681338	1682138	801	"-"	"FIG01475476"	"PLF_286_00004510"	"PGF_00063989"		266		"UDP-N-acetylglucosamine enolpyruvyl transferase"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1604"			"PATRIC.287.6645.287.6645.con.0001.CDS.1682172.1684205.rev"	"PATRIC"	"CDS"	1682172	1684205	2034	"-"	"FIG01265301"	"PLF_286_00000483"	"PGF_03609651"		677		"Methionyl-tRNA synthetase (EC 6.1.1.10)"	"GO:0004825|methionine-tRNA ligase activity"
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.164"			"PATRIC.287.6645.287.6645.con.0001.CDS.168326.168913.fwd"	"PATRIC"	"CDS"	168326	168913	588	"+"	"FIG00129552"	"PLF_286_00004699"	"PGF_03099865"		195		"FIG006045: Sigma factor, ECF subfamily"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1605"			"PATRIC.287.6645.287.6645.con.0001.CDS.1684336.1685430.fwd"	"PATRIC"	"CDS"	1684336	1685430	1095	"+"	"FIG00001492"	"PLF_286_00053110"	"PGF_00067739"		364		"[4Fe-4S] cluster assembly scaffold protein Mrp (=ApbC)"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1606"			"PATRIC.287.6645.287.6645.con.0001.CDS.1685531.1686097.fwd"	"PATRIC"	"CDS"	1685531	1686097	567	"+"	"FIG00102132"	"PLF_286_00000892"	"PGF_00422918"		188		"Deoxycytidine triphosphate deaminase (EC 3.5.4.13)"	"GO:0008829|dCTP deaminase activity"
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1607"			"PATRIC.287.6645.287.6645.con.0001.CDS.1686521.1687408.fwd"	"PATRIC"	"CDS"	1686521	1687408	888	"+"	"FIG01307979"	"PLF_286_00002165"	"PGF_00048286"		295		"RhlA, 3-(3-hydroxyalkanoyloxy)alkanoic acids (HAAs) synthase"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1608"			"PATRIC.287.6645.287.6645.con.0001.CDS.1687474.1688754.fwd"	"PATRIC"	"CDS"	1687474	1688754	1281	"+"	"FIG01326054"	"PLF_286_00004716"	"PGF_00048287"		426		"RhlB, TDP-rhamnosyltransferase 1 (EC 2.4.1.-)"	"GO:0000009|alpha-1,6-mannosyltransferase activity;GO:0000009|alpha-1,2-mannosyltransferase activity;GO:0000009|mannosyltransferase activity;GO:0000009|alpha-1,3-mannosyltransferase activity;GO:0000009|alpha-1,3-galactosyltransferase activity;GO:0000009|UDP-glucose:glycoprotein glucosyltransferase activity;GO:0000009|glycolipid mannosyltransferase activity;GO:0000009|oligosaccharyl transferase activity;GO:0000009|dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity;GO:0000009|acetylglucosaminyltransferase activity;GO:0000009|acetylgalactosaminyltransferase activity;GO:0000009|galactosyltransferase activity;GO:0000009|fucosyltransferase activity;GO:0000009|O antigen polymerase activity;GO:0000009|lipopolysaccharide-1,6-galactosyltransferase activity;GO:0000009|cellulose synthase activity;GO:0000009|9-phenanthrol UDP-glucuronosyltransferase activity;GO:0000009|1-phenanthrol glycosyltransferase activity;GO:0000009|9-phenanthrol glycosyltransferase activity;GO:0000009|1,2-dihydroxy-phenanthrene glycosyltransferase activity;GO:0000009|phenanthrol glycosyltransferase activity;GO:0000009|beta-1,4-mannosyltransferase activity;GO:0000009|alpha-1,2-galactosyltransferase activity;GO:0000009|dolichyl pyrophosphate Man7GlcNAc2 alpha-1,3-glucosyltransferase activity;GO:0000009|lipopolysaccharide-1,5-galactosyltransferase activity;GO:0000009|dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity;GO:0000009|dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity;GO:0000009|inositol phosphoceramide synthase activity;GO:0000009|glucosyltransferase activity;GO:0000009|alpha-(1->3)-fucosyltransferase activity;GO:0000009|alpha-(1->6)-fucosyltransferase activity;GO:0000009|indole-3-butyrate beta-glucosyltransferase activity;GO:0000009|salicylic acid glucosyltransferase (ester-forming) activity;GO:0000009|salicylic acid glucosyltransferase (glucoside-forming) activity;GO:0000009|benzoic acid glucosyltransferase activity;GO:0000009|chondroitin hydrolase activity;GO:0000009|dolichyl-pyrophosphate Man7GlcNAc2 alpha-1,6-mannosyltransferase activity;GO:0000009|cytokinin 9-beta-glucosyltransferase activity"
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.15"			"PATRIC.287.6645.287.6645.con.0001.CDS.16885.17202.rev"	"PATRIC"	"CDS"	16885	17202	318	"-"	"FIG01304537"	"PLF_286_00003877"	"PGF_00003613"		105		"FIG140336: TPR domain protein"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1609"			"PATRIC.287.6645.287.6645.con.0001.CDS.1688879.1689604.fwd"	"PATRIC"	"CDS"	1688879	1689604	726	"+"	"FIG00054057"	"PLF_286_00075655"	"PGF_00176439"		241		"N-butanoyl-L-homoserine lactone-binding transcriptional activator @ Acyl-homoserine lactone-binding transcriptional activator, LuxR family @ Transcriptional regulator RhlR"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.165"			"PATRIC.287.6645.287.6645.con.0001.CDS.168910.169905.fwd"	"PATRIC"	"CDS"	168910	169905	996	"+"	"FIG00039521"	"PLF_286_00004186"	"PGF_00015343"		331		"Iron siderophore sensor protein"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1610"			"PATRIC.287.6645.287.6645.con.0001.CDS.1689784.1690389.fwd"	"PATRIC"	"CDS"	1689784	1690389	606	"+"	"FIG01308786"	"PLF_286_00005070"	"PGF_00024161"		201		"N-butanoyl-L-homoserine lactone synthase @ N-acyl-L-homoserine lactone synthase, LuxI family (EC 2.3.1.184)"	"GO:0061579|N-acyl homoserine lactone synthase activity"
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1611"			"PATRIC.287.6645.287.6645.con.0001.CDS.1690544.1691350.fwd"	"PATRIC"	"CDS"	1690544	1691350	807	"+"	"FIG00132808"	"PLF_286_00004646"	"PGF_01719657"		268		"Prephenate dehydratase (EC 4.2.1.51) @ Arogenate dehydratase (EC 4.2.1.91)"	"GO:0004664|prephenate dehydratase activity;GO:0047769|arogenate dehydratase activity"
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1612"			"PATRIC.287.6645.287.6645.con.0001.CDS.1691444.1692304.fwd"	"PATRIC"	"CDS"	1691444	1692304	861	"+"	"FIG00953961"	"PLF_286_00003538"	"PGF_00018542"		286		"MadN protein"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1613"			"PATRIC.287.6645.287.6645.con.0001.CDS.1692301.1693200.fwd"	"PATRIC"	"CDS"	1692301	1693200	900	"+"	"FIG01057456"	"PLF_286_00038344"	"PGF_05091456"		299		"Uncharacterized inner membrane protein RarD"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1614"			"PATRIC.287.6645.287.6645.con.0001.CDS.1693221.1693817.rev"	"PATRIC"	"CDS"	1693221	1693817	597	"-"	"FIG00012683"	"PLF_286_00004060"	"PGF_12768950"		198		"Cell wall-associated hydrolases (invasion-associated proteins)"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1615"			"PATRIC.287.6645.287.6645.con.0001.CDS.1694028.1694312.rev"	"PATRIC"	"CDS"	1694028	1694312	285	"-"	"FIG00957847"	"PLF_286_00005370"	"PGF_00089472"		94		"FIG00957849: hypothetical protein"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1616"			"PATRIC.287.6645.287.6645.con.0001.CDS.1694274.1695968.fwd"	"PATRIC"	"CDS"	1694274	1695968	1695	"+"	"FIG00000835"	"PLF_286_00003467"	"PGF_00024480"		564		"NAD-dependent malic enzyme (EC 1.1.1.38)"	"GO:0004471|malate dehydrogenase (decarboxylating) (NAD+) activity;GO:0004471|oxaloacetate decarboxylase activity"
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1617"			"PATRIC.287.6645.287.6645.con.0001.CDS.1696089.1696547.rev"	"PATRIC"	"CDS"	1696089	1696547	459	"-"	"FIG00004727"	"PLF_286_00003636"	"PGF_10403641"		152		"Nudix hydrolase family protein PA3470"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1618"			"PATRIC.287.6645.287.6645.con.0001.CDS.1696544.1697086.rev"	"PATRIC"	"CDS"	1696544	1697086	543	"-"	"FIG00000048"	"PLF_286_00004066"	"PGF_01187736"		180		"Dihydrofolate reductase homolog"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1619"			"PATRIC.287.6645.287.6645.con.0001.CDS.1697106.1698434.rev"	"PATRIC"	"CDS"	1697106	1698434	1329	"-"	"FIG01341998"	"PLF_286_00004431"	"PGF_01781129"		442		"Miniconductance mechanosensitive channel YbdG"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1620"			"PATRIC.287.6645.287.6645.con.0001.CDS.1698601.1699968.rev"	"PATRIC"	"CDS"	1698601	1699968	1368	"-"	"FIG00009989"	"PLF_286_00002013"	"PGF_00025489"		455		"Niacin transporter NiaP"	
"Pseudomonas aeruginosa RSW15"	"287.6645"	"287.6645.con.0001"	"fig|287.6645.peg.1621"			"PATRIC.287.6645.287.6645.con.0001.CDS.1699967.1700125.fwd"	"PATRIC"	"CDS"	1699967	1700125	159	"+"					52		"hypothetical protein"	
